,"$353,515 ",$15.11 ,,$66.20 ,#REF!,"AFN 1,000",پرداخت برای مصارفات کرای موتر عبدالرحیم بابت چندین روز,3-Dec-25,پرداخت برای مصارفات کرای موتر عبدالرحیم بابت چندین روز,3-Dec-25,1006,,,,,,
,"$353,516 ",$1.21 ,,$66.20 ,#REF!,AFN 80,خریداری عریضه و نان چاشت ذکریا نلدوان ,3-Dec-25,خریداری عریضه و نان چاشت ذکریا نلدوان ,3-Dec-25,1007,,,,,,
,"$353,519 ",$2.27 ,,$66.20 ,#REF!,AFN 150,پرداخت کرای تکسی حاجی عاشق الله بخاطر سودا به دفتر,3-Dec-25,پرداخت کرای تکسی حاجی عاشق الله بخاطر سودا به دفتر,3-Dec-25,1008,,,,,,
,"$353,519 ",$0.76 ,,$66.20 ,#REF!,AFN 50,خریداری بن برگر به حاجی عاشق الله ,3-Dec-25,خریداری بن برگر به حاجی عاشق الله ,3-Dec-25,1009,,,,,,
,"$353,716 ",$197.13 ,,$66.20 ,#REF!,"AFN 13,050","خریداری تکه , تخم مرغ,کرای کراچی ,گروپ ,چاینک  به دفتر",3-Dec-25,"خریداری تکه , تخم مرغ,کرای کراچی ,گروپ ,چاینک  به دفتر",3-Dec-25,1010,,,,,,
,"$355,824 ","$2,107.27 ","$1,880 ",$66.00 ,#REF!,"AFN 15,000",پرداخت برای رمضان فلز کار نما بیرونی تعمیرللندر 5,4-Dec-25,پرداخت برای رمضان فلز کار نما بیرونی تعمیرللندر 5,4-Dec-25,1011,,,,,,
,"$355,930 ",$106.06 ,,$66.00 ,#REF!,"AFN 7,000",پرداخت برای احمد سالم بابت سرن کاری ریگ های زمین دارالمان به تعمیرللندر 5,4-Dec-25,پرداخت برای احمد سالم بابت سرن کاری ریگ های زمین دارالمان به تعمیرللندر 5,4-Dec-25,1012,,,,,,
,"$356,040 ",$110.61 ,,$66.00 ,#REF!,"AFN 7,300",پرداخت برای کاکا بادام گل بدست حضرت نور بابت تعمیرللندر 5,4-Dec-25,پرداخت برای کاکا بادام گل بدست حضرت نور بابت تعمیرللندر 5,4-Dec-25,1013,,,,,,
,"$356,162 ",$121.21 ,,$66.00 ,#REF!,"AFN 8,000",پرداخت معاش گل احمد ولد نور احمد بابت ماه عقرب 1404,4-Dec-25,پرداخت معاش گل احمد ولد نور احمد بابت ماه عقرب 1404,4-Dec-25,1014,,,,,,
,"$356,321 ",$159.09 ,,$66.00 ,#REF!,"AFN 10,500",پرداخت برای خریداری تیل دیز ل به جنراتور تعمیرللندر 5,4-Dec-25,پرداخت برای خریداری تیل دیز ل به جنراتور تعمیرللندر 5,4-Dec-25,1015,,,,,,
,"$356,325 ",$3.94 ,,$66.00 ,#REF!,AFN 260,خریداری مصاله بریانی و پیاز به دفتر,4-Dec-25,خریداری مصاله بریانی و پیاز به دفتر,4-Dec-25,1016,,,,,,
,"$356,340 ",$15.15 ,,$66.00 ,#REF!,"AFN 1,000",خریداری گوشت مرغ به دفتر,4-Dec-25,خریداری گوشت مرغ به دفتر,4-Dec-25,1017,,,,,,
,"$357,225 ",$885.61 ,,$66.00 ,#REF!,"AFN 58,450",پرداخت برای شرکت تجارتی صمدی بابت خریداری کاشی و چسپ کاشی به تعمیرللندر 5,4-Dec-25,پرداخت برای شرکت تجارتی صمدی بابت خریداری کاشی و چسپ کاشی به تعمیرللندر 5,4-Dec-25,1018,,,,,,
,"$357,680 ",$454.55 ,,$66.00 ,#REF!,"AFN 30,000",پرداخت برای محمد ابراهیم گچ کار بابت تعمیرللندر 5,4-Dec-25,پرداخت برای محمد ابراهیم گچ کار بابت تعمیرللندر 5,4-Dec-25,1019,,,,,,
,"$358,239 ",$559.09 ,,$66.00 ,#REF!,"AFN 36,900",پرداخت برای شرکت قلب آسیا بابت خریداری گچ به تعمیرللندر 5,4-Dec-25,پرداخت برای شرکت قلب آسیا بابت خریداری گچ به تعمیرللندر 5,4-Dec-25,1020,,,,,,
,"$359,448 ","$1,209.09 ",,$66.00 ,#REF!,"AFN 79,800",پرداخت برای عبدالله بابت پلستر کاری تعمیرللندر 5,4-Dec-25,پرداخت برای عبدالله بابت پلستر کاری تعمیرللندر 5,4-Dec-25,1021,,,,,,
,"$359,569 ",$121.21 ,,$66.00 ,#REF!,"AFN 8,000",پیش پرداخت برای احمد فرید للندر بابت ماه قوس 1404,4-Dec-25,پیش پرداخت برای احمد فرید للندر بابت ماه قوس 1404,4-Dec-25,1022,,,,,,
,"$359,832 ",$262.62 ,,$66.00 ,#REF!,"AFN 17,333",پرداخت معاش محمد سفر ولد محمد باقر بابت ماه عقرب 1404,4-Dec-25,پرداخت معاش محمد سفر ولد محمد باقر بابت ماه عقرب 1404,4-Dec-25,1023,,,,,,
,"$359,904 ",$71.97 ,,$66.00 ,#REF!,"AFN 4,750",خریداری تیل پطرول به موتر لکسس توسط سمیرللندر,4-Dec-25,خریداری تیل پطرول به موتر لکسس توسط سمیرللندر,4-Dec-25,1024,,,,,,
,"$359,948 ",$43.94 ,,$66.00 ,#REF!,"AFN 2,900",پرداخت برای مبلایل تبدیلی جنراتور تعمیرللندر 5,4-Dec-25,پرداخت برای مبلایل تبدیلی جنراتور تعمیرللندر 5,4-Dec-25,1025,,,,,,
,"$359,948 ",$0.00 ,,$66.00 ,#REF!,AFN 0,خریداری تحفه توسط حاجی رفیع الله بابت تعمیرللندر 5,4-Dec-25,خریداری تحفه توسط حاجی رفیع الله بابت تعمیرللندر 5,4-Dec-25,1026,,,,,,
,"$360,099 ",$151.29 ,,$66.10 ,#REF!,"AFN 10,000",پیش پرداخت برای زین الله ولد محمد ظاهر بابت ماه قوس 1404,,,6-Dec-25,1027,,,,,,
,"$360,205 ",$105.90 ,,$66.10 ,#REF!,"AFN 7,000",پرداخت رسول نظری بابت کاشی کاری تعمیرللندر 5,,,6-Dec-25,1028,,,,,,
,"$360,211 ",$6.05 ,,$66.10 ,#REF!,AFN 400,خریداری تشت به گچ کاری تعمیرللندر 5,,,6-Dec-25,1029,,,,,,
,"$360,218 ",$7.26 ,,$66.10 ,#REF!,AFN 480,خریداری یک بسته دستکش به کاریگران تعمیرللندر 5,,,6-Dec-25,1030,,,,,,
,"$360,224 ",$5.30 ,,$66.10 ,#REF!,AFN 350,خریداری سنگ برش به تعمیرللندر 5,,,6-Dec-25,1031,,,,,,
,"$360,375 ",$151.29 ,,$66.10 ,#REF!,"AFN 10,000",پرداخت محمد سرور ولد طالب جان بابت ماه عقرب 1404,,,6-Dec-25,1032,,,,,,
,"$360,829 ",$453.86 ,,$66.10 ,#REF!,"AFN 30,000",پرداخت برای عبدالله بابت پلسترکاری تعمیرللندر 5 بدست اسد الله برادش,,,6-Dec-25,1033,,,,,,
,"$360,830 ",$1.51 ,,$66.10 ,#REF!,AFN 100,خریداری لابرتیپ به تعمیرللندر 5,,,7-Dec-25,1034,,,,,,
,"$362,730 ","$1,899.91 ","$1,881 ",$66.10 ,#REF!,"AFN 1,250",پرداخت برای خریداری سیخ گول 10 ملی به تعمیرللندر 5,,,7-Dec-25,1035,,,,,,
,"$362,799 ",$68.84 ,,$66.10 ,#REF!,"AFN 4,550",خریداری تیل پطرول به موتر هایلکس,,,7-Dec-25,1036,,,,,,
,"$363,254 ",$454.55 ,,$66.00 ,#REF!,"AFN 30,000",پرداخت برای رسول نظری کاشی کار تعمیرللندر 5 به هدایت حاجی عاشق الله,,,7-Dec-25,1037,,,,,,
,"$363,278 ",$24.24 ,,$66.00 ,#REF!,"AFN 1,600",خریداری مواد کاشی از قبیل کلفت به تعمیرللندر 5,,,7-Dec-25,1038,,,,,,
,"$363,596 ",$318.18 ,,$66.00 ,#REF!,"AFN 21,000",پرداخت معاش معراج الدین ولد دادالله بابت ماه عقرب 1404,,,7-Dec-25,1039,,,,,,
,"$363,615 ",$18.94 ,,$66.00 ,#REF!,"AFN 1,250","خریداری چینچ آور ,فیوز و غیره خانه عرش الله",,,7-Dec-25,1040,,,,,,
,"$363,645 ",$30.30 ,,$66.00 ,#REF!,"AFN 2,000",پرداخت برای تداوی پلسترکار تعمیرللندر5,,,7-Dec-25,1041,,,,,,
,"$363,721 ",$75.76 ,,$66.00 ,#REF!,"AFN 5,000",برداشت حاجی صبغت الله بخاطر مسجد,,,7-Dec-25,1042,,,,,,
,"$363,724 ",$2.73 ,,$66.00 ,#REF!,AFN 180,خریداری گاز مایع به آشپزخانه دفتر,,,7-Dec-25,1043,,,,,,
,"$363,725 ",$1.21 ,,$66.00 ,#REF!,AFN 80,خریداری رومی و مرچ تازه به دفتر,,,7-Dec-25,1044,,,,,,
,"$363,740 ",$15.15 ,,$66.00 ,#REF!,"AFN 1,000",خریداری تیل پطرول به موتر هایلکس,,,7-Dec-25,1045,,,,,,
,"$363,746 ",$5.91 ,,$66.00 ,#REF!,AFN 390,خریداری گاز مایع به بخاری دفتر,,,7-Dec-25,1046,,,,,,
,"$363,748 ",$2.42 ,,$66.00 ,#REF!,AFN 160,خریداری ترکاری به دفتر,,,7-Dec-25,1047,,,,,,
,"$363,760 ",$11.36 ,,$66.00 ,#REF!,AFN 750,خریداری گوشت گوساله به دفتر,,,7-Dec-25,1048,,,,,,
,"$363,775 ",$15.15 ,,$66.00 ,#REF!,"AFN 1,000",خریداری میوه تازه به مهمانان دفتر,,,7-Dec-25,1049,,,,,,
,"$363,785 ",$10.11 ,,$66.00 ,#REF!,AFN 667,پرداخت معاش دو روزه عنایت الله بابت ماه میزان 1404,,,7-Dec-25,1050,,,,,,
,"$363,785 ",$0.00 ,,$66.00 ,#REF!,AFN 0,پرداخت برای خریداری سیخ گول 10 ملی به تعمیرللندر5,,,7-Dec-25,1051,,,,,,
,"$363,937 ",$151.52 ,,$66.00 ,#REF!,"AFN 10,000",پرداخت برای رمضان فلز کار بابت نما بیرونی تعمیرللندر ,,,8-Dec-25,1052,,,,,,
,"$363,967 ",$30.30 ,,$66.00 ,#REF!,"AFN 2,000",برداشت سمیر للندر بخاطر شفاخانه ,,,8-Dec-25,1053,,,,,,
,"$364,027 ",$60.61 ,,$66.00 ,#REF!,"AFN 4,000",خریداری تیل پطرول به موتر لکسس,,,8-Dec-25,1054,,,,,,
,"$364,031 ",$3.33 ,,$66.00 ,#REF!,AFN 220,"خریداری فیوز , گروپ و جین کلفت به دفتر ",,,8-Dec-25,1055,,,,,,
,"$364,033 ",$2.27 ,,$66.00 ,#REF!,AFN 150,خریدار گاز مایع به دفتر,,,8-Dec-25,1056,,,,,,
,"$364,036 ",$2.73 ,,$66.00 ,#REF!,AFN 180,خریدار گاز مایع به بخاری دفتر,,,8-Dec-25,1057,,,,,,
,"$364,041 ",$4.85 ,,$66.00 ,#REF!,AFN 320,"خریداری بادنجان سیاه, رومی ,مرچ تازه و روب ",,,8-Dec-25,1058,,,,,,
,"$365,924 ","$1,883.06 ","$1,882 ",$66.00 ,#REF!,AFN 70,خریداری چکه به دفتر,,,8-Dec-25,1059,,,,,,
,"$366,075 ",$151.52 ,,$66.00 ,#REF!,"AFN 10,000",پرداخت معاش هارون ولد فضل الرحمن بابت ماه عقرب 1404,,,8-Dec-25,1060,,,,,,
,"$366,077 ",$1.36 ,,$66.00 ,#REF!,AFN 90,خریداری سرکی گاز به تعمیرللندر 5,,,8-Dec-25,1061,,,,,,
,"$366,182 ",$105.30 ,,$66.10 ,#REF!,"AFN 6,960",خریداری چسپ کاشی به تعمیرللندر 5,,,9-Dec-25,1062,,,,,,
,"$366,348 ",$166.41 ,,$66.10 ,#REF!,"AFN 11,000","خریداری بخاطر,پایپ , بالون گاز به دفتر ",,,9-Dec-25,1063,,,,,,
,"$366,517 ",$168.61 ,,$66.10 ,#REF!,"AFN 11,145",خریداری مواد کاشی به تعمیرللندر 5 ,,,9-Dec-25,1064,,,,,,
,"$366,657 ",$139.79 ,,$66.10 ,#REF!,"AFN 9,240",خریداری تیل دیزل به جنراتور تعمیرللندر 5,,,9-Dec-25,1065,,,,,,
,"$366,673 ",$16.64 ,,$66.10 ,#REF!,"AFN 1,100","پرداخت برای عبدالرحیم بابت کرای موتر بخاطر طی مراحل اسناد دولتی ریاست صدور مجوز, حوزه مالیاتی سوم و مسلخ ",,,9-Dec-25,1066,,,,,,
,"$366,688 ",$15.13 ,,$66.10 ,#REF!,"AFN 1,000",خریداری گاز مایع به آشپزخانه تعمیرکارته سه ,,,9-Dec-25,1067,,,,,,
,"$366,690 ",$1.51 ,,$66.10 ,#REF!,AFN 100,خریداری کچالو به آشپزخانه تعمیرکارته سه ,,,9-Dec-25,1068,,,,,,
,"$366,696 ",$5.75 ,,$66.10 ,#REF!,AFN 380,خریداری کچالو و پیاز به آشپزخانه تعمیرکارته سه ,,,9-Dec-25,1069,,,,,,
,"$366,752 ",$56.48 ,,$66.10 ,#REF!,"AFN 3,733",پرداخت معاش عبدالقدیر ولد جمعه خان بابت ماه عقرب 1404,,,9-Dec-25,1070,,,,,,
,"$366,775 ",$22.69 ,,$66.10 ,#REF!,"AFN 1,500",خریداری قطعی 4/4 به تعمیرللندر5,,,10-Dec-25,1071,,,,,,
,"$366,807 ",$31.77 ,,$66.10 ,#REF!,"AFN 2,100",پرداخت اجرت گلکار محمد عارف بابت خشت کاری خانه بی بی حاجی همسایه تعمیرللندر5,,,10-Dec-25,1072,,,,,,
,"$366,815 ",$7.94 ,,$66.10 ,#REF!,AFN 525,"خریداری مکرونی ,لوبیا,نخود,ماست و چاکلیت به دفتر",,,10-Dec-25,1073,,,,,,
,"$366,843 ",$28.74 ,,$66.10 ,#REF!,"AFN 1,900",خریداری مواد ایزومات به تعمیرللندر5 توسط حاجی عاشق الله,,,11-Dec-25,1074,,,,,,
,"$366,954 ",$110.14 ,,$66.10 ,#REF!,"AFN 7,280",خریداری پایشویه به تشنابهای تعمیرللندر5,,,11-Dec-25,1075,,,,,,
,"$366,957 ",$3.03 ,,$66.10 ,#REF!,AFN 200,خریداری مصاله بریانی به دفتر,,,11-Dec-25,1076,,,,,,
,"$366,970 ",$13.62 ,,$66.10 ,#REF!,AFN 900,خریداری گوشت مرغ به دفتر,,,11-Dec-25,1077,,,,,,
,"$367,065 ",$94.55 ,,$66.10 ,#REF!,"AFN 6,250","خریداری هاردسک ,کیبورد به دفتر ",,,11-Dec-25,1078,,,,,,
,"$367,067 ",$2.27 ,,$66.10 ,#REF!,AFN 150,خریداری ادپتر کمره به گدام کارته سه ,,,11-Dec-25,1079,,,,,,
,"$367,297 ",$229.95 ,,$66.10 ,#REF!,"AFN 15,200",پرداخت برای کاکا بادام گل بابت خریداری خشت اول و انتقال ریگ از زمین دارالامان به تعمیرللندر 5,,,11-Dec-25,1080,,,,,,
,"$367,301 ",$3.78 ,,$66.10 ,#REF!,AFN 250,خریداری گاز مایع به دفتر,,,11-Dec-25,1081,,,,,,
,"$367,724 ",$423.60 ,,$66.10 ,#REF!,"AFN 28,000",پرداخت برای قاضی دیان  بخاطر دعوی جایداد عبدالله توسط بریالی,,,11-Dec-25,1082,,,,,,
,"$369,638 ","$1,913.26 ","$1,883 ",$66.10 ,#REF!,"AFN 2,000",پیش پرداخت علی احمد ولد محممد باقر بابت ماه قوس 1404,,,11-Dec-25,1083,,,,,,
,"$370,738 ","$1,100.83 ",,$66.10 ,#REF!,"AFN 72,765",پرداخت برای عبدالله بابت پلستر کاری بیرونی تعمیرللندر5,,,11-Dec-25,1084,,,,,,
,"$370,769 ",$30.26 ,,$66.10 ,#REF!,"AFN 2,000",پیش پرداخت برای شریف الله ولد فیض محمد بابت ماه قوس 1404,,,11-Dec-25,1085,,,,,,
,"$370,965 ",$196.67 ,,$66.10 ,#REF!,"AFN 13,000",پرداخت برای رسول نظری بابت شفته ریزی منزل هفتم تعمیرللندر5,,,11-Dec-25,1086,,,,,,
,"$370,971 ",$5.45 ,,$66.10 ,#REF!,AFN 360,خریداری شورمه به خانه ,,,11-Dec-25,1087,,,,,,
,"$371,080 ",$108.93 ,,$66.10 ,#REF!,"AFN 7,200",خریداری فراشوت و کرای موتر به تعمیرللندر5,,,11-Dec-25,1088,,,,,,
,"$371,087 ",$7.56 ,,$66.10 ,#REF!,AFN 500,خریداری میوه تازه به مهمانان دفتر ,,,11-Dec-25,1089,,,,,,
,"$371,098 ",$10.59 ,,$66.10 ,#REF!,AFN 700,خریداری مواد بهداشتی و میوه تازه خانه,,,11-Dec-25,1090,,,,,,
,"$371,121 ",$22.69 ,,$66.10 ,#REF!,"AFN 1,500",خریداری تیل پطرول به موتر لکسس ,,,11-Dec-25,1091,,,,,,
,"$371,151 ",$30.26 ,,$66.10 ,#REF!,"AFN 2,000",خریداری غذا از رستوانت بخاطر مهمانان دفتر,,,11-Dec-25,1092,,,,,,
,"$371,196 ",$45.39 ,,$66.10 ,#REF!,"AFN 3,000",برداشت حاجی عاشق الله از دفتر,,,11-Dec-25,1093,,,,,,
,"$371,226 ",$30.26 ,,$66.10 ,#REF!,"AFN 2,000",خریداری گاز مایع به دفتر,,,11-Dec-25,1094,,,,,,
,"$371,253 ",$26.82 ,,$66.00 ,#REF!,"AFN 1,770",پرداخت کرای کرای انتقال و بارگیری کاشی به تعمیرللندر5,,,13-Dec-25,1095,,,,,,
,"$371,263 ",$9.85 ,,$66.00 ,#REF!,AFN 650,خریداری ماهی به تعمیرللندر 5,,,13-Dec-25,1096,,,,,,
,"$371,268 ",$5.30 ,,$66.00 ,#REF!,AFN 350,خریداری مواد ضد زنگ به تعمیرللندر 5,,,13-Dec-25,1097,,,,,,
,"$371,402 ",$133.43 ,,$66.10 ,#REF!,"AFN 8,820",خریداری تیل دیزل به جنراتور تعمیرللندر 5,,,14-Dec-25,1098,,,,,,
,"$371,455 ",$52.95 ,,$66.10 ,#REF!,"AFN 3,500",پیش پرداخت برای ادریس چوکیدار تعمیرللندر 5,,,14-Dec-25,1099,,,,,,
,"$371,606 ",$151.29 ,,$66.10 ,#REF!,"AFN 10,000",پرداخت برای نقیب الله بابت گچ کاری منزل هشتم تعمیرللندر 5,,,14-Dec-25,1100,,,,,,
,"$371,651 ",$45.39 ,,$66.10 ,#REF!,"AFN 3,000",پرداخت برای رسول نظری بابت کاشی کاری تعمیرللندر 5,,,14-Dec-25,1101,,,,,,
,"$371,654 ",$3.03 ,,$66.10 ,#REF!,AFN 200,پرداخت برای ادریس بابت خریداری مبلایل به کمبودی جنراتور تعمیرللندر 5,,,14-Dec-25,1102,,,,,,
,"$371,664 ",$9.08 ,,$66.10 ,#REF!,AFN 600,خریداری گاز مایع به دفتر بخاطر بخاری ,,,14-Dec-25,1103,,,,,,
,"$371,668 ",$4.24 ,,$66.10 ,#REF!,AFN 280,"خریداری لوبیا, رومی , ماست ,مرچ تازه ,بادرنگ به دفتر",,,14-Dec-25,1104,,,,,,
,"$372,406 ",$738.28 ,,$66.10 ,#REF!,"AFN 48,800","پرداخت برای خیاطی لباس بابت خریداری و تهیه لباس برای انجنیر حیات همسایه للندر 5 ,حاجی عاشق الله,سمیرللندر,عرش الله,خسرو,انجنیر فرید کارمند ناحیه سه,حاجی جاویدالله,حاجی صاحب کلان و طه ",,,14-Dec-25,1105,,,,,,
,"$372,447 ",$41.00 ,,$66.10 ,#REF!,"AFN 2,710",خریداری تیل پطرول به موتر لکسس ,,,15-Dec-25,1106,,,,,,
,"$374,643 ","$2,195.65 ","$1,884 ",$66.10 ,#REF!,"AFN 20,600",پرداخت برای شرکت قلب آسیا بابت خریداری گچ به تعمیرللندر 5,,,15-Dec-25,1107,,,,,,
,"$374,748 ",$105.14 ,,$66.10 ,#REF!,"AFN 6,950",خریداری چسپ عقیق به کاشی کاری تعمیرللندر 5,,,15-Dec-25,1108,,,,,,
,"$374,751 ",$3.03 ,,$66.10 ,#REF!,AFN 200,پرداخت برای شستشوی موتر هایلکس ,,,15-Dec-25,1109,,,,,,
,"$374,784 ",$33.23 ,,$66.20 ,#REF!,"AFN 2,200",پرداخت فیس انترنت دفتر بابت 16 دسمبر الی 15 جنوری 2026,,,16-Dec-25,1110,,,,,,
,"$374,806 ",$21.90 ,,$66.20 ,#REF!,"AFN 1,450",خریداری فیوز 125 امپیر همراه با  کرای موتر به تعمیرللندر 5,,,16-Dec-25,1111,,,,,,
,"$374,814 ",$7.55 ,,$66.20 ,#REF!,AFN 500,"خریداری چای سبز, مایع ظرفشویی و غیره به دفتر",,,17-Dec-25,1112,,,,,,
,"$374,814 ",$0.91 ,,$66.20 ,#REF!,AFN 60,خریداری کلفت به تعمیرللندر5,,,17-Dec-25,1113,,,,,,
,"$374,817 ",$2.42 ,,$66.20 ,#REF!,AFN 160,خریداری جاروب و برس به تعمیرللندر5,,,17-Dec-25,1114,,,,,,
,"$375,059 ",$241.69 ,,$66.20 ,#REF!,"AFN 16,000",پرداخت برای کاکا بادام گل بابت خریداری ریگ شسته و خشت اول به تعمیرللندر5,,,17-Dec-25,1115,,,,,,
,"$375,081 ",$22.66 ,,$66.20 ,#REF!,"AFN 1,500",خریداری تیل پطرول به موتر لکسس ,,,17-Dec-25,1116,,,,,,
,"$375,096 ",$15.11 ,,$66.20 ,#REF!,"AFN 1,000",خریداری گاز مایع به آشپزخانه دفترکارته سه ,,,17-Dec-25,1117,,,,,,
,"$375,104 ",$7.55 ,,$66.20 ,#REF!,AFN 500,خریداری کارت مبایل به حاجی عاشق الله ,,,17-Dec-25,1118,,,,,,
,"$375,115 ",$11.33 ,,$66.20 ,#REF!,AFN 750,"خریداری هوس پیپ لیلیتر , کلفت و صافی به للندر 5",,,17-Dec-25,1119,,,,,,
,"$375,478 ",$362.54 ,,$66.20 ,#REF!,"AFN 24,000",خریداری چسپ کاشی و کرای موتر به تعمیرللندر 5,,,17-Dec-25,1120,,,,,,
,"$375,500 ",$22.62 ,,$66.30 ,#REF!,"AFN 1,500",خریداری قطعی 4/4 به تعمیرللندر 5,,,18-Dec-25,1121,,,,,,
,"$375,515 ",$15.08 ,,$66.30 ,#REF!,"AFN 1,000",پیش پرداخت برای محمد سرور ولد طالب بابت ماه قوس 1404,,,18-Dec-25,1122,,,,,,
,"$375,573 ",$57.32 ,,$66.30 ,#REF!,"AFN 3,800",پرداخت برای مبلایل تبدیلی موتر لکسس,,,18-Dec-25,1123,,,,,,
,"$375,578 ",$5.28 ,,$66.30 ,#REF!,AFN 350,پرداخت برای موتر شویی و پالشکاری موتر لکسس,,,18-Dec-25,1124,,,,,,
,"$375,592 ",$13.57 ,,$66.30 ,#REF!,AFN 900,خریداری گوشت مرغ به آشپزخانه کارته سه ,,,18-Dec-25,1125,,,,,,
,"$375,592 ",$0.75 ,,$66.30 ,#REF!,AFN 50,خریداری رجه به تعمیرللندر 5,,,18-Dec-25,1126,,,,,,
,"$375,594 ",$1.51 ,,$66.30 ,#REF!,AFN 100,خریداری رجه به تعمیرللندر 5,,,18-Dec-25,1127,,,,,,
,"$377,502 ","$1,907.99 ",,$66.30 ,#REF!,"AFN 126,500",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت ایرانی به تعمیرللندر 5,,,18-Dec-25,1128,,,,,,
,"$377,804 ",$301.66 ,,$66.30 ,#REF!,"AFN 20,000",پرداخت برای نقیب الله گچ کار بابت تعمیرللندر 5,,,18-Dec-25,1129,,,,,,
,"$378,052 ",$248.87 ,,$66.30 ,#REF!,"AFN 16,500",پرداخت برای آغا صاحب ضیا بابت خریداری مواد ایزوگام به تعمیرللندر 5,,,18-Dec-25,1130,,,,,,
,"$380,141 ","$2,088.62 ","$1,885 ",$66.30 ,#REF!,"AFN 13,500",پرداخت برای کاکا بادام گل بدست روزالدین بابت خریداری خشت اول و انتقال ریگ از دارالامان به للندر 5,,,18-Dec-25,1131,,,,,,
,"$380,292 ",$150.83 ,,$66.30 ,#REF!,"AFN 10,000",پرداخت برای محمد شریف نلدوان بابت تعمیرللندر 5,,,18-Dec-25,1132,,,,,,
,"$382,630 ","$2,337.86 ",,$66.30 ,#REF!,"AFN 155,000",پرداخت برای شرکت برادران صمدی بابت خریداری کاشی به تعمیرللندر 5,,,18-Dec-25,1133,,,,,,
,"$385,256 ","$2,625.85 ",,$66.30 ,#REF!,"AFN 174,094",پرداخت برای شرکت تجارتی آخندزاده بابت خریداری گرانیت به تعمیرللندر 5,,,18-Dec-25,1134,,,,,,
,"$385,557 ",$301.66 ,,$66.30 ,#REF!,"AFN 20,000",پرداخت برای رسول نظری بابت کاشی کاری تعمیرللندر 5,,,18-Dec-25,1135,,,,,,
,"$385,582 ",$24.49 ,,$66.30 ,#REF!,"AFN 1,624",پرداخت برای خریداری مواد کاشی کاری به تعمیرللندر5,,,18-Dec-25,1136,,,,,,
,"$385,585 ",$3.02 ,,$66.30 ,#REF!,AFN 200,پرداخت معاش باقیمانده علی احمد ولد محمد باقر بابت ماه عقرب 1404,,,18-Dec-25,1137,,,,,,
,"$385,630 ",$45.25 ,,$66.30 ,#REF!,"AFN 3,000",پیش پرداخت برای علی احمد ولد محمد باقر بابت ماه قوس 1404,,,18-Dec-25,1138,,,,,,
,"$385,644 ",$14.35 ,,$66.20 ,#REF!,AFN 950,"خریداری مبلایل , فلتر و آب انتر فریز به جنراتور تعمیرللندر 5",,,19-Dec-25,1139,,,,,,
,"$385,649 ",$4.53 ,,$66.20 ,#REF!,AFN 300,خریداری ویس پلاس به تعمیرللندر 5,,,19-Dec-25,1140,,,,,,
,"$385,679 ",$29.91 ,,$66.20 ,#REF!,"AFN 1,980","خریداری پلاس , رنج و غیره به مبلایل تبدیلی جنراتور",,,19-Dec-25,1141,,,,,,
,"$385,779 ",$100.00 ,,$66.20 ,#REF!,"AFN 6,620",برداشت شخصی فرید للندر بابت ماه قوس ,,,20-Dec-25,1142,,,,,,
,"$385,922 ",$142.75 ,,$66.20 ,#REF!,"AFN 9,450",خریداری تیل دیزل به جنراتور تعمیرللندر5,,,20-Dec-25,1143,,,,,,
,"$385,990 ",$67.98 ,,$66.20 ,#REF!,"AFN 4,500",خریداری تیل پطرول به موتر لکسس,,,20-Dec-25,1144,,,,,,
,"$387,808 ","$1,818.85 ",,$66.30 ,#REF!,"AFN 120,590",خریداری تخته پلایود به قالبکاری تعمیرللندر 4,,,21-Dec-25,1145,,,,,,
,"$387,811 ",$2.26 ,,$66.30 ,#REF!,AFN 150,خریداری پل کانکریت به تعمیرللندر5,,,21-Dec-25,1146,,,,,,
,"$389,630 ","$1,819.68 ",,$66.27 ,#REF!,"AFN 120,590",خریداری تخته پلایوت 18 میلی بابت للندر 4,,,21-Dec-25,1147,,,,,,
,"$389,632 ",$1.51 ,,$66.30 ,#REF!,AFN 100,خریداری دبل به تعمیرللندر 5,,,21-Dec-25,1148,,,,,,
,"$389,633 ",$1.51 ,,$66.30 ,#REF!,AFN 100,پرداخت برای ادریس بطور بخشش,,,21-Dec-25,1149,,,,,,
,"$389,673 ",$39.97 ,,$66.30 ,#REF!,"AFN 2,650",پرداخت اجرت بارگیری و کرای موتر کاشی به تعمیرللندر5,,,21-Dec-25,1150,,,,,,
,"$389,707 ",$33.18 ,,$66.30 ,#REF!,"AFN 2,200",پرداخت برای بارگیری و کرای انتقال کاشی به تعمیرللندر 5,,,21-Dec-25,1151,,,,,,
,"$389,712 ",$5.28 ,,$66.30 ,#REF!,AFN 350,خریداری مواد کاشی از شرکت کابل ترید به تعمیرللندر5,,,21-Dec-25,1152,,,,,,
,"$389,793 ",$81.45 ,,$66.30 ,#REF!,"AFN 5,400",خریداری مواد کاشی از شرکت کابل ترید به تعمیرللندر5,,,21-Dec-25,1153,,,,,,
,"$390,028 ",$234.33 ,,$66.30 ,#REF!,"AFN 15,536",خریداری مواد کاشی از شرکت کابل ترید به تعمیرللندر5,,,21-Dec-25,1154,,,,,,
,"$391,919 ","$1,891.13 ","$1,886 ",$66.30 ,#REF!,AFN 340,خریداری سیخ ولدینگ به تعمیرللندر5,,,21-Dec-25,1155,,,,,,
