,"$315,487 ",$600.00 ,,$66.20 ,"AFN 7,662,877","AFN 39,720",,پرداخت برای محمد علی بابت تخریب دیوار RCC افغان بیسیم تعمیرللندر 4,27-Jan-26,521,
,"$315,668 ",$181.27 ,,$66.20 ,"AFN 7,674,877","AFN 12,000",,پرداخت معاش صفی الله ولد رفیع الله چوکیدار تعمیرللندر4 بابت ماه جدی 1404,27-Jan-26,522,
,"$315,849 ",$181.27 ,,$66.20 ,"AFN 7,686,877","AFN 12,000",,پرداخت معاش هارون ولد فضل الرحمن کاریگر تعمیرللندر 4 بابت ماه جدی 1404,27-Jan-26,523,
,"$316,197 ",$347.43 ,,$66.20 ,"AFN 7,709,877","AFN 23,000",,پرداخت برای گلبدین بابت سیم تابی تعمیرللندر 4,28-Jan-26,524,
,"$316,212 ",$15.33 ,,$65.25 ,"AFN 7,710,877","AFN 1,000",,خریداری تیل پطرول به موتر کرولا نقره ایی بابت تعمیرللندر4,29-Jan-26,525,
,"$316,229 ",$16.86 ,,$65.25 ,"AFN 7,711,977","AFN 1,100",,"خریداری گوشت مرغ ,مصاله بریانی به غذا کاریگران تعمیرللندر 4",29-Jan-26,526,
,"$316,331 ",$102.18 ,,$65.25 ,"AFN 7,718,644","AFN 6,667",,پرداخت معاش عزت الله ولد عبدالله بابت ماه جدی 1404,29-Jan-26,527,
,"$316,454 ",$122.61 ,,$65.25 ,"AFN 7,726,644","AFN 8,000",,پرداخت معاش باقیمانده معراج الدین ولد دادالله بابت ماه جدی 1404,29-Jan-26,528,
,"$316,469 ",$15.33 ,,$65.25 ,"AFN 7,727,644","AFN 1,000",,پیش پرداخت برای هارون ولد فیض محمد بابت ماه دلو 1404 کاریگر تعمیرللندر 4,29-Jan-26,529,
,"$316,497 ",$28.35 ,,$65.25 ,"AFN 7,729,494","AFN 1,850",,پرداخت برای حاجی شریف بابت خریداری پروفیل به تعمیرللندر4,29-Jan-26,530,
,"$316,528 ",$30.65 ,,$65.25 ,"AFN 7,731,494","AFN 2,000",,پیش پرداخت برای شریف الله ولد فیض محمد کاریگر تعمیرللندر 4 بابت ماه دلو 1404,29-Jan-26,531,
,"$317,107 ",$579.55 ,,$66.50 ,"AFN 7,770,034","AFN 38,540",,"انتقال پایپ 6"" اسکیچول 80  همراه با زانو خم و سه دهن از گدام کارته سه به تعمیرللندر4",31-Jan-26,532,
,"$317,378 ",$270.68 ,,$66.50 ,"AFN 7,788,034","AFN 18,000",,خریداری ده تخته کمپل به کاریگران تعمیرللندر4,31-Jan-26,533,
,"$317,453 ",$75.19 ,,$66.50 ,"AFN 7,793,034","AFN 5,000",,پیش پراداخت برای احمد فرید للندر بابت ماه دلو 1404,31-Jan-26,534,
,"$317,459 ",$6.02 ,,$66.50 ,"AFN 7,793,434",AFN 400,,خریداری ذغال داینمو به جنراتور للندر4,31-Jan-26,535,
,"$317,464 ",$4.51 ,,$66.50 ,"AFN 7,793,734",AFN 300,,خریداری کارت مبایل به احمد فرید للندر,31-Jan-26,536,
,"$318,464 ","$1,000.00 ",,$66.50 ,"AFN 7,860,234","AFN 66,500",,پرداخت برای گلبدین بابت تابی تعمیرللندر 4 (پرداخت هذا بتاریخ 20 جنوری 2026 پرداخت گردیده و شامل راپور 31 جنوری گردیده,31-Jan-26,537,
,"$318,494 ",$30.08 ,,$66.50 ,"AFN 7,862,234","AFN 2,000",,پرداخت معاش باقیمانده احمد فرید للندر بابت ماه جدی 1404,31-Jan-26,538,
,"$318,644 ",$150.38 ,,$66.50 ,"AFN 7,872,234","AFN 10,000",,پیش پرداخت برای احمد فرید للندر بابت ماه دلو 1404 تعمیرللندر 4,31-Jan-26,539,
,"$318,659 ",$15.04 ,,$66.50 ,"AFN 7,873,234","AFN 1,000",,پیش پرداخت برای هارون ولد فیض محمد بابت ماه دلو 1404,31-Jan-26,540,
,"$318,666 ",$6.47 ,,$66.50 ,"AFN 7,873,664",AFN 430,,"خریداری رومی , پیاز,بادنجان سیاه و روغن مایع به دفتر",31-Jan-26,541,
,"$320,016 ","$1,350.00 "," $1,350 ",$66.50 ,"AFN 7,873,664",AFN 0,,خریداری مبایل S25 ULTRA رئیس صدور مجوز توسط حاجی رفیع الله به رئیس صدور مجوز که در سال 2025 خریداری گردیده بود,31-Jan-26,542,
,"$328,016 ","$8,000.00 "," $8,000 ",$66.50 ,"AFN 7,873,664",AFN 0,,پرداخت و تصفیه حساب شرکت کانکریت ریزی افغان پلانت بابت پایل ها و قسط اخیر 50% فوندیشن تعمیر للندر 4  (بتاریخ 19 جنوری پرداخت گردیده و شامل راپور 31 گردیده ),31-Jan-26,543,
,"$328,025 ",$9.02 ,,$66.50 ,"AFN 7,874,264",AFN 600,,خریداری گاز مایع به دفتر بخاطر تهیه غذا کاریگران تعمیرللندر4,31-Jan-26,544,
,"$328,039 ",$14.14 ,,$66.50 ,"AFN 7,875,204",AFN 940,,"خریداری تار رجه , گروپ دستی ,گروپ استند به تعمیرللندر 4",1-Feb-26,545,
,"$328,043 ",$3.76 ,,$66.50 ,"AFN 7,875,454",AFN 250,,خریداری گاز مایع و نان چاشت روز جمعه کاریگران تعمیرللندر 4,1-Feb-26,546,
,"$328,073 ",$30.58 ,,$65.40 ,"AFN 7,877,454","AFN 2,000",,پیش پرداخت برای شریف الله ولد فیض محمد بابت ماه دلو 1404,2-Feb-26,547,
,"$328,081 ",$7.65 ,,$65.40 ,"AFN 7,877,954",AFN 500,,پیش پرداخت برای زین الله ولد  محمد ظاهر بابت ماه دلو 1404,2-Feb-26,548,
,"$328,096 ",$15.29 ,,$65.40 ,"AFN 7,878,954","AFN 1,000",,خریداری تیل دیزل به جنراتور تعمیرللندر 4,2-Feb-26,549,
,"$328,100 ",$3.67 ,,$65.40 ,"AFN 7,879,194",AFN 240,,خریداری گاز به دفتر ساحوی تعمیرللندر 4,2-Feb-26,550,
,"$328,176 ",$76.45 ,,$65.40 ,"AFN 7,884,194","AFN 5,000",,پیش پرداخت انجنیر صفی الله بابت ماه دلو 1404,2-Feb-26,551,
,"$329,176 ","$1,000.00 ",,$65.30 ,"AFN 7,949,494","AFN 65,300",,پرداخت برای گلبدین بابت سیم تابی تعمیرللندر 4 بدست قیام الدین برادرش,3-Feb-26,552,
,"$329,483 ",$306.28 ,,$65.30 ,"AFN 7,969,494","AFN 20,000",,پرداخت برای آدم خان بابت اجرت ده ساعته اسکواتور بابت خورد کردن دیوار  تخریب شده  افغان بیسیم به توته های خورد و کشیدن سیخ هاو همچنان هموار کاری و پاک کاری ساحه بخاطر کانکریت پمپ,3-Feb-26,553,
,"$329,529 ",$45.94 ,,$65.30 ,"AFN 7,972,494","AFN 3,000",,پیش پرداخت برای هارون ولد فیض محمد کاریگر تعمیرللندر 4 بابت ماه دلو 1404,3-Feb-26,554,
,"$337,529 ","$8,000.00 "," $8,000 ",$65.30 ,"AFN 7,972,494",AFN 0,,پرداخت برای شرکت کانکریت ریزی افغان پلانت بابت تعمیرللندر 4,3-Feb-26,555,
,"$337,572 ",$43.51 ,,$65.50 ,"AFN 7,975,344","AFN 2,850",,خریداری تیل پطرول به موتر کرولا نقره ایی استفاده به تعمیرللندر4,4-Feb-26,556,
,"$337,577 ",$4.58 ,,$65.50 ,"AFN 7,975,644",AFN 300,,خریداری تیل پطرول به ویبراتور های تعمیرللندر 4,4-Feb-26,557,
,"$337,584 ",$7.63 ,,$65.50 ,"AFN 7,976,144",AFN 500,,خریداری تیل پطرول به ویبراتور های تعمیرللندر 4,4-Feb-26,558,
,"$337,615 ",$30.53 ,,$65.50 ,"AFN 7,978,144","AFN 2,000",,خریداری تیل دیزل به جنراتور تعمیرللندر 4,4-Feb-26,559,
,"$337,626 ",$11.45 ,,$65.50 ,"AFN 7,978,894",AFN 750,,خریداری کشپل و پرزه جات به ویبراتور تعمیرللندر 4,4-Feb-26,560,
,"$337,634 ",$7.63 ,,$65.50 ,"AFN 7,979,394",AFN 500,,پرداخت برای احمد فریدللندر بابت کارت مبایل ,4-Feb-26,561,
,"$338,016 ",$381.68 ,,$65.50 ,"AFN 8,004,394","AFN 25,000",,پرداخت برای محمد علی بابت بابت تخریب دیوار RCC افغان بیسیم تعمیرللندر 4,4-Feb-26,562,
,"$338,149 ",$133.59 ,,$65.50 ,"AFN 8,013,144","AFN 8,750",,پرداخت برای نورالدین بابت قالبکاری پایل های تحکیماتی تعمیرللندر 4,4-Feb-26,563,
,"$338,302 ",$152.67 ,,$65.50 ,"AFN 8,023,144","AFN 10,000",,پیش پرداخت برای معراج الدین ولد دادالله بابت ماه دلو 1404 تعمیرللندر 4,4-Feb-26,564,
,"$338,607 ",$305.34 ,,$65.50 ,"AFN 8,043,144","AFN 20,000",,پرداخت برای گلبدین بابت سیم تابی تعمیرللندر 4 بدست قیام الدین ,4-Feb-26,565,
,"$338,630 ",$22.90 ,,$65.50 ,"AFN 8,044,644","AFN 1,500",,پرداخت اجرت مزد دو نفر گلکار بابت کانکریت ریزی تعمیرللندر 4,4-Feb-26,566,
,"$338,631 ",$0.61 ,,$65.50 ,"AFN 8,044,684",AFN 40,,خریداری تار کشپل به جنراتور خورد تعمیرللندر 5,4-Feb-26,567,4-Feb-26
,"$338,736 ",$105.43 ,,$64.50 ,"AFN 8,051,484","AFN 6,800",,خریداری سیم جستی به تعمیرللندر 4,5-Feb-26,568,
,"$338,744 ",$7.44 ,,$64.50 ,"AFN 8,051,964",AFN 480,,خریداری دستکش و عینک فلز کاری به تعمیرللندر 5,5-Feb-26,569,
,"$338,759 ",$15.50 ,,$64.50 ,"AFN 8,052,964","AFN 1,000",,پیش پرداخت برای احمد فرید للندر بابت ماه دلو 1404,5-Feb-26,570,
,"$338,779 ",$20.16 ,,$64.50 ,"AFN 8,054,264","AFN 1,300",,خریداری گوشت مرغ بخاطر بریانی به کاریگران تعمیرللندر 4,5-Feb-26,571,
,"$348,779 ","$10,000.00 "," $10,000 ",$64.50 ,"AFN 8,054,264",AFN 0,,پرداخت برای شرکت کانکریت ریزی افغان پلانت بابت تعمیرللندر4 (نوت پرداخت هذا توسط جاوید سکندری پرداخت گردیده است ,5-Feb-26,572,
,"$348,787 ",$7.69 ,,$65.00 ,"AFN 8,054,764",AFN 500,,پیش پرداخت برای زین الله ولد محمد ظاهر کاریگر تعمیرللندر 4 بابت ماه دلو 1404,7-Feb-26,573,
,"$348,812 ",$24.92 ,,$65.00 ,"AFN 8,056,384","AFN 1,620",,خریداری گاز مایع مایع به آشپزخانه بخاطر تهیه غذا به تعمیرللندر4,8-Feb-26,574,
,"$348,843 ",$30.77 ,,$65.00 ,"AFN 8,058,384","AFN 2,000",,خریداری جوس و غذا برای انجنیران ناحیه سوم بابت تعمیرللندر 4 توسط انجنیر صفی الله ,8-Feb-26,575,
,"$348,858 ",$15.38 ,,$65.00 ,"AFN 8,059,384","AFN 1,000",,پیش پرداخت برای عبدالمتین ولد نیک محمد بابت ماه دلو 1404کاریگر تعمیر للندر 4,8-Feb-26,576,
,"$348,870 ",$11.69 ,,$65.00 ,"AFN 8,060,144",AFN 760,,"خریدرای سیر,زنجفیل , مرچ دلمه و ماست ,قیماق ",8-Feb-26,577,
,"$348,978 ",$108.53 ,,$64.50 ,"AFN 8,067,144","AFN 7,000",,برداشت احمد فرید للندر ولد علاوالدین بابت ماه حوت 1404 تعمیرللندر4,9-Feb-26,578,
,"$349,025 ",$46.51 ,,$64.50 ,"AFN 8,070,144","AFN 3,000",,خریداری مواد ضد نم به کانکریت ریزی تعمیرللندر4,9-Feb-26,579,
,"$349,056 ",$31.01 ,,$64.50 ,"AFN 8,072,144","AFN 2,000",,پیش پرداخت برای شریف الله ولد فیض محمد بابت ماه دلو 1404,9-Feb-26,580,
,"$349,061 ",$5.56 ,,$63.00 ,"AFN 8,072,494",AFN 350,,خریداری تیل پطرول به ویبراتور های تعمیرللندر 4,10-Feb-26,581,
,"$349,093 ",$31.75 ,,$63.00 ,"AFN 8,074,494","AFN 2,000",,خریداری تیل دیزل به جنراتور تعمیرللندر4,10-Feb-26,582,
,"$349,109 ",$15.87 ,,$63.00 ,"AFN 8,075,494","AFN 1,000",,خریداری گوشت به کارمندان تعمیرللندر 4,10-Feb-26,583,
,"$349,125 ",$15.87 ,,$63.00 ,"AFN 8,076,494","AFN 1,000",,خریداری تیل دیزل به جنراتور تعمیرللندر4,11-Feb-26,584,
,"$349,136 ",$10.79 ,,$63.00 ,"AFN 8,077,174",AFN 680,,خریداری گوشت به دفترللندر4,11-Feb-26,585,
,"$350,136 ","$1,000.00 ",,$63.80 ,"AFN 8,140,974","AFN 63,800",,پرداخت برای گلبدین بابت سیم تابی تعمیرللندر 4,12-Feb-26,586,
,"$350,156 ",$20.38 ,,$63.80 ,"AFN 8,142,274","AFN 1,300",,خریداری گوشت مرغ و مصاله بریانی به کاریگران تعمیرللندر4,12-Feb-26,587,
,"$350,391 ",$235.11 ,,$63.80 ,"AFN 8,157,274","AFN 15,000",,پرداخت قسط اول برای نصیر احمد بابت کرای خوازه تعمیرللندر 4,12-Feb-26,588,
,"$380,391 ","$30,000.00 "," $30,000 ",$63.80 ,"AFN 8,157,274",AFN 0,, پرداخت برای شرکت کانکریت ریزی افغان پلانت بابت تعمیرللندر 4,12-Feb-26,589,
,"$460,391 ","$80,000.00 "," $80,000 ",$63.80 ,"AFN 8,157,274",AFN 0,,پرداخت برای حاجی نادر دولت زی بابت خریداری سیخ گول به تعمیرللندر4,12-Feb-26,590,
,"$460,434 ",$42.86 ,,$63.00 ,"AFN 8,159,974","AFN 2,700",,خریداری تیل پطرول به موتر کرولا نقره ایی للندر 4,14-Feb-26,591,
,"$460,466 ",$31.75 ,,$63.00 ,"AFN 8,161,974","AFN 2,000",,خریداری تیل دیزل به جنراتور تعمیرللندر 4,14-Feb-26,592,
,"$460,513 ",$47.62 ,,$63.00 ,"AFN 8,164,974","AFN 3,000",,پیش پرداخت برای احمد فرید للندر بابت ماه حوت 1404,15-Feb-26,593,
,"$460,529 ",$15.87 ,,$63.00 ,"AFN 8,165,974","AFN 1,000",,خریداری تیل دیزل به جنراتور تعمیرللندر4,15-Feb-26,594,
,"$460,533 ",$3.49 ,,$63.00 ,"AFN 8,166,194",AFN 220,,خریداری گاز مایع به دفتر ساحوی تعمیرللندر 4,15-Feb-26,595,
,"$460,568 ",$34.92 ,,$63.00 ,"AFN 8,168,394","AFN 2,200",,خریداری مبلایل به جنراتورترمیم شده و اجرت مستری به تعمیرللندر 4,15-Feb-26,596,
,"$460,591 ",$23.49 ,,$63.00 ,"AFN 8,169,874","AFN 1,480",,"خریداری گازکیت ,فیس ,گازکیت ,نیچه و پرش و سرش برای ترمیم جنراتور تعمیرللندر4",15-Feb-26,597,
,"$460,600 ",$8.89 ,,$63.00 ,"AFN 8,170,434",AFN 560,,خریداری دستکش برای کاریگران  تعمیرللندر4,15-Feb-26,598,
,"$460,610 ",$10.32 ,,$63.00 ,"AFN 8,171,084",AFN 650,,خریداری دستکش و لابرتیپ به تعمیرللندر4,15-Feb-26,599,
,"$460,748 ",$138.10 ,,$63.00 ,"AFN 8,179,784","AFN 8,700",,خریداری سیم جستی 1.5 ملی به تعمیرللندر4,15-Feb-26,600,
,"$460,775 ",$26.98 ,,$63.00 ,"AFN 8,181,484","AFN 1,700",,خریداری سیم جستی 1.5 ملی به تعمیرللندر4,15-Feb-26,601,
,"$460,778 ",$3.02 ,,$63.00 ,"AFN 8,181,674",AFN 190,,خریداری پیچکش به تعمیرللندر 4,15-Feb-26,602,
,"$460,797 ",$18.10 ,,$63.00 ,"AFN 8,182,814","AFN 1,140",,خریداری دستکش و سه ساکته و سیخ به تعمیرللندر 4,15-Feb-26,603,
,"$460,819 ",$22.22 ,,$63.00 ,"AFN 8,184,214","AFN 1,400",,پرداخت برای ترمیم دو پایه چرخ تعمیرللندر 4,15-Feb-26,604,
,"$460,827 ",$7.94 ,,$63.00 ,"AFN 8,184,714",AFN 500,,خریداری جوس برای انجنیران ناحیه سوم بابت تعمیرللندر 4,15-Feb-26,605,
,"$461,087 ",$260.58 ,,$62.60 ,"AFN 8,201,026","AFN 16,312",,پرداخت مصارف بل های برق دفتر و تعمیرللندر 4 بابت ماه جدی 1404,16-Feb-26,606,
,"$461,090 ",$3.19 ,,$62.60 ,"AFN 8,201,226",AFN 200,,خریداری یک کواتر مبلایل به تعمیرللندر4,16-Feb-26,607,
,"$461,170 ",$79.87 ,,$62.60 ,"AFN 8,206,226","AFN 5,000",,پیش پرداخت برای شریف الله ولد فیض محمد کاریگر تعمیرللندر 4 بابت ماه دلو 1404,16-Feb-26,608,
,"$461,185 ",$14.38 ,,$62.60 ,"AFN 8,207,126",AFN 900,,خریداری گوشت به کاریگران تعمیرللندر 4,16-Feb-26,609,
,"$461,220 ",$34.84 ,,$63.15 ,"AFN 8,209,326","AFN 2,200",,پرداخت فیس انترنت دفتر از 16 فبروری الی 16 مارچ 2026 بابت تعمیرللندر4,17-Feb-26,610,
,"$462,219 ",$999.21 ,,$63.15 ,"AFN 8,272,426","AFN 63,100",,پرداخت برای گلبدین بابت سیم تابی تعمیرللندر 4,17-Feb-26,611,
,"$462,250 ",$31.67 ,,$63.15 ,"AFN 8,274,426","AFN 2,000",,پیش پرداخت برای هارون ولد فیض محمد بابت ماه دلو 1404 کاریگر تعمیرللندر 4,17-Feb-26,612,
,"$462,266 ",$15.84 ,,$63.15 ,"AFN 8,275,426","AFN 1,000",,پیش پرداخت برای زین الله ولد محمد ظاهر کاریگر تعمیرللندر 4 بابت ماه دلو 1404,17-Feb-26,613,
,"$462,504 ",$237.53 ,,$63.15 ,"AFN 8,290,426","AFN 15,000",,پرداخت برای محمد علی بابت تخریب دیوار RCC افغان بیسیم تعمیرللندر 4,17-Feb-26,614,
,"$463,922 ","$1,418.00 "," $1,418 ",$63.15 ,"AFN 8,290,426",AFN 0,,پرداخت برای شرکت تولیدی فراز آژمان بابت خریداری (63 متر مکعب) کاک سقفی به تعمیرللندر 4,17-Feb-26,615,
,"$465,154 ","$1,232.00 "," $1,232 ",$63.15 ,"AFN 8,290,426",AFN 0,,پرداخت برای شرکت افغان پلانت بابت پول باقیمانده خریداری سمنت به شرکت افغان پلانت  کانکریت ریزی تعمیرللندر 4,18-Feb-26,616,
,"$465,281 ",$126.98 ,,$63.00 ,"AFN 8,298,426","AFN 8,000",,پرداخت برای محمد نور بابت اجرت کرای خوازه کار تعمیرللندر 4 ,19-Feb-26,617,
,"$465,312 ",$31.75 ,,$63.00 ,"AFN 8,300,426","AFN 2,000",,پیش پرداخت برای احمد فرید للندر بابت ماه حوت 1404,19-Feb-26,618,
,"$465,344 ",$31.75 ,,$63.00 ,"AFN 8,302,426","AFN 2,000",,پرداخت اجرت دو نفر گلکار بابت کانکریت ریزی چت منزل دوم تعمیرللندر4,19-Feb-26,619,
,"$465,352 ",$7.94 ,,$63.00 ,"AFN 8,302,926",AFN 500,,پرداخت برای مصارف چای صبح کاریگران تعمیرللندر 4 بابت کانکریت ریزی چت منزل دوم ,19-Feb-26,620,
,"$465,479 ",$126.98 ,,$63.00 ,"AFN 8,310,926","AFN 8,000",,پرداخت برای محمد نور بابت اجرت کرای خوازه کار تعمیرللندر 4 ,20-Feb-26,621,
,"$465,511 ",$31.75 ,,$63.00 ,"AFN 8,312,926","AFN 2,000",,پیش پرداخت برای احمد فرید للندر بابت ماه حوت 1404,20-Feb-26,622,
,"$465,543 ",$31.75 ,,$63.00 ,"AFN 8,314,926","AFN 2,000",,پرداخت اجرت دو نفر گلکار بابت کانکریت ریزی چت منزل دوم تعمیرللندر4,20-Feb-26,623,
,"$465,551 ",$7.94 ,,$63.00 ,"AFN 8,315,426",AFN 500,,پرداخت برای مصارف چای صبح کاریگران تعمیرللندر 4 بابت کانکریت ریزی چت منزل دوم ,20-Feb-26,624,
,"$465,552 ",$1.59 ,,$63.00 ,"AFN 8,315,526",AFN 100,,خریداری پل چرخ به تعمیرللندر 4,21-Feb-26,625,
,"$465,574 ",$22.22 ,,$63.00 ,"AFN 8,316,926","AFN 1,400",,خریداری پرزه جات به ترمیم جنراتور تعمیرللندر 4,21-Feb-26,626,
,"$465,590 ",$15.92 ,,$62.80 ,"AFN 8,317,926","AFN 1,000",,پیش پرداخت برای شریف الله ولد فیض محمد کاریگر تعمیرللندر4 بابت ماه حوت 1404,22-Feb-26,627,
,"$465,694 ",$103.50 ,,$62.80 ,"AFN 8,324,426","AFN 6,500",,پیش پرداخت برای هارون ولد فضل الرحمن کاریگر تعمیرللندر 4 بابت ماه دلو 1404,22-Feb-26,628,
,"$465,702 ",$7.89 ,,$63.40 ,"AFN 8,324,926",AFN 500,,خریداری تیل پطرول به ویبراتور های تعمیرللندر 4,23-Feb-26,629,
,"$465,725 ",$23.66 ,,$63.40 ,"AFN 8,326,426","AFN 1,500",,خریداری تیل دیزل به جنراتور تعمیرللندر 4,23-Feb-26,630,
,"$465,752 ",$26.50 ,,$63.40 ,"AFN 8,328,106","AFN 1,680",,خریداری 210 دانه بوری از خبازی به تعمیرللندر4,23-Feb-26,631,
,"$465,757 ",$4.73 ,,$63.40 ,"AFN 8,328,406",AFN 300,,خریداری کارت مبایل به احمد فرید للندر,23-Feb-26,632,
,"$465,772 ",$15.77 ,,$63.40 ,"AFN 8,329,406","AFN 1,000",,پیش پرداخت برای احمد فرید للندر بابت ماه حوت 1404,23-Feb-26,633,
,"$465,804 ",$31.55 ,,$63.40 ,"AFN 8,331,406","AFN 2,000",,پرداخت برای قربان کرن کار بابت انتقال جنراتور از گدام کارته سه به تعمیرللندر 4,23-Feb-26,634,
,"$465,832 ",$28.44 ,,$63.30 ,"AFN 8,333,206","AFN 1,800",,پرداخت برای تداوی شریف الله کاریگر تعمیرللندر4,24-Feb-26,635,
,"$466,148 ",$315.96 ,,$63.30 ,"AFN 8,353,206","AFN 20,000",,پرداخت برای گلبدین بابت سیم تابی تعمیرللندر4,24-Feb-26,636,
,"$466,188 ",$39.49 ,,$63.30 ,"AFN 8,355,706","AFN 2,500",,پرداخت برای ترمیم جک کمر تعمیرللندر4,25-Feb-26,637,
,"$467,768 ","$1,579.78 ",,$63.30 ,"AFN 8,455,706","AFN 100,000",,پرداخت برای گلبدین بابت سیم تابی تعمیرللندر4,25-Feb-26,638,
,"$467,854 ",$86.89 ,,$63.30 ,"AFN 8,461,206","AFN 5,500",,پرداخت معاش باقیمانده هارون ولد فضل الرحمن کاریگر بابت ماه دلو 1404,25-Feb-26,639,
,"$468,012 ",$157.98 ,,$63.30 ,"AFN 8,471,206","AFN 10,000",,پرداخت معاش عنایت الله ولد امان الله کاریگر تعمیرللندر 4 بابت ماه دلو 1404,25-Feb-26,640,
,"$468,170 ",$157.98 ,,$63.30 ,"AFN 8,481,206","AFN 10,000",,پرداخت معاش عبدالبصیرولد رضا کاریگر تعمیرللندر 4 بابت ماه دلو 1404,25-Feb-26,641,
,"$468,202 ",$31.60 ,,$63.30 ,"AFN 8,483,206","AFN 2,000",,پرداخت برای قربان کرن بابت انتقال کانتینر از تعمیرللندر 5 به تعمیرللندر5,25-Feb-26,642,
,"$468,215 ",$12.64 ,,$63.30 ,"AFN 8,484,006",AFN 800,,پرداخت معاش علی احمد ولد محمد باقر بابت دو روز کار در تعمیرللندر4,25-Feb-26,643,
,"$468,341 ",$126.38 ,,$63.30 ,"AFN 8,492,006","AFN 8,000",,پرداخت معاش باقی عبدالمتین ولد نیک محمد  کاریگر تعمیرللندر 4 بابت ماه دلو 1404,25-Feb-26,644,
,"$468,347 ",$6.32 ,,$63.30 ,"AFN 8,492,406",AFN 400,,خریداری بوجی یا بوری به تعمیر للندر4,25-Feb-26,645,
,"$468,435 ",$88.09 ,,$63.30 ,"AFN 8,497,982","AFN 5,576",,پرداخت برای خبازی سمیع الله بابت خریداری نان خشک به للندر4,25-Feb-26,646,
,"$468,459 ",$23.70 ,,$63.30 ,"AFN 8,499,482","AFN 1,500",,پرداخت معاش هارون ولد فیض محمد کاریگر تعمیرللندر6 بابت ماه دلو1404,25-Feb-26,647,
,"$468,466 ",$7.11 ,,$63.30 ,"AFN 8,499,932",AFN 450,,خریداری پرزه جات ویبراتور تعمیر للندر4,25-Feb-26,648,
,"$468,471 ",$5.06 ,,$63.30 ,"AFN 8,500,252",AFN 320,,خریداری تیل پطرول به ویبراتور  های للندر4,25-Feb-26,649,
,"$468,483 ",$12.01 ,,$63.30 ,"AFN 8,501,012",AFN 760,,خریداری فلتر کاربیتر به جنراتور سویچ به للندر 4,25-Feb-26,650,
,"$468,515 ",$31.60 ,,$63.30 ,"AFN 8,503,012","AFN 2,000",,خریداری تیل پطرول به کرولا موتر نقری بابت تعمیرللندر4,25-Feb-26,651,
,"$468,531 ",$15.82 ,,$63.20 ,"AFN 8,504,012","AFN 1,000",,خریداری تیل دیزل به جنراتور تعمیرللندر 4,26-Feb-26,652,
,"$468,597 ",$66.46 ,,$63.20 ,"AFN 8,508,212","AFN 4,200",,خریداری پایپ به ویبراتور های تعمیرللندر4,26-Feb-26,653,
,"$468,613 ",$15.82 ,,$63.20 ,"AFN 8,509,212","AFN 1,000",,خریداری تیل پطرول به موتر کرولا نقره ایی,26-Feb-26,654,
,"$468,755 ",$142.41 ,,$63.20 ,"AFN 8,518,212","AFN 9,000",,پرداخت معاش باقیمانده زین الله ولد محمد ظاهر کاریگر تعمیرللندر4 بابت ماه دلو 1404,26-Feb-26,655,
,"$468,945 ",$189.87 ,,$63.20 ,"AFN 8,530,212","AFN 12,000",,پرداخت معاش صفی الله ولد رفیع الله چوکیداری تعمیرللندر 4 بابت ماه دلو 1404,26-Feb-26,656,
,"$469,119 ",$174.05 ,,$63.20 ,"AFN 8,541,212","AFN 11,000",,پرداخت معاش باقیمانده معراج الدین ولد دادالله مدیر اداری تعمیرللندر 4 بابت ماه دلو 1404,26-Feb-26,657,
,"$469,831 ",$712.03 ,,$63.20 ,"AFN 8,586,212","AFN 45,000",,پرداخت معاش باقیمانده صفی الله ولد حبیب الله انجنیر ساحوی تعمیرللندر 4 بابت ماه دلو 1404,26-Feb-26,658,
,"$469,847 ",$15.82 ,,$63.20 ,"AFN 8,587,212","AFN 1,000",,پرداخت معاش باقیمانده شریف الله ولد فیض محمد ماه دلو 1404,28-Feb-26,659,
,"$469,878 ",$31.01 ,,$64.50 ,"AFN 8,589,212","AFN 2,000",,پرداخت اجرت دو نفر  گلکار بابت کانکریت ریزی چت منزل سوم سکشن B تعمیر للندر 4 ,1-Mar-26,660,
,"$469,884 ",$6.20 ,,$64.50 ,"AFN 8,589,612",AFN 400,,خریداری مبلایل برای ویبراتور به تعمیر للندر 4,1-Mar-26,661,
,"$469,903 ",$18.91 ,,$64.50 ,"AFN 8,590,832","AFN 1,220",,خریداری مبلایل و یک دانه تارکش فال برای جنراتور به تعمیر للندر 4,1-Mar-26,662,
,"$469,908 ",$4.65 ,,$64.50 ,"AFN 8,591,132",AFN 300,,خریداری تیل پطرول برای ویبراتور های للندر 4,1-Mar-26,663,
,"$469,909 ",$1.09 ,,$64.50 ,"AFN 8,591,202",AFN 70,,خریداری نمک به للندر 4,1-Mar-26,664,
,"$469,940 ",$31.01 ,,$64.50 ,"AFN 8,593,202","AFN 2,000",,خریداری تیل پطرول به موتر کرولای نقره یی و تیل دیزل به جنراتور للندر 4 ,1-Mar-26,665,
,"$469,963 ",$23.26 ,,$64.50 ,"AFN 8,594,702","AFN 1,500",,خریداری تیل دیزل به جنراتور للندر 4 ,1-Mar-26,666,
,"$469,994 ",$31.01 ,,$64.50 ,"AFN 8,596,702","AFN 2,000",,خریداری تیل دیزل به جنراتور للندر 4,1-Mar-26,667,
,"$470,010 ",$15.81 ,,$64.50 ,"AFN 8,597,722","AFN 1,020",,خریدرای گاز بخاطر تهیه غذا به کاریگران  للندر 4 ,2-Mar-26,668,
