,"$783,205 ",$1.07 ,,$65.50 ,"AFN 20,180,291",AFN 70,خریداری گاز مایع به دفتر ساحوی تعمیرللندر 5,,,23-Dec-25,1033,,,,,,
,"$783,222 ",$16.79 ,,$65.50 ,"AFN 20,181,391","AFN 1,100",خریداری مواد ساختمانی از فروشگاه مواد تعمیراتی سید هاشم قریشی به تعمیرللندر 5,,,23-Dec-25,1034,,,,,,
,"$783,497 ",$274.81 ,,$65.50 ,"AFN 20,199,391","AFN 18,000",خریداری تخته 16 ملی پویا برجسته به تعمیرللندر 5,,,23-Dec-25,1035,,,,,,
,"$783,517 ",$20.46 ,,$65.50 ,"AFN 20,200,731","AFN 1,340","خریداری سرش فولادی ,سرش چوبی,لابرتیپ ,پیچ سیاه و تیرک به تعمیرللندر 5",,,23-Dec-25,1036,,,,,,
,"$783,528 ",$11.45 ,,$65.50 ,"AFN 20,201,481",AFN 750,خریداری چینل یک خطه به تعمیرللندر 5,,,23-Dec-25,1037,,,,,,
,"$783,553 ",$25.04 ,,$65.50 ,"AFN 20,203,121","AFN 1,640",خریداری نوار 16 ملی عادی ایرانی و فارسی برش به تعمیرللندر 5,,,23-Dec-25,1038,,,,,,
,"$783,600 ",$46.53 ,,$66.20 ,"AFN 20,206,201","AFN 3,080",خریداری چسپ کاشی به تعمیرللندر5,,,24-Dec-25,1039,,,,,,
,"$783,725 ",$124.65 ,,$66.20 ,"AFN 20,214,453","AFN 8,252",خریداری تیل دیزل به جنراتور تعمیرللندر5,,,24-Dec-25,1040,,,,,,
,"$783,785 ",$60.42 ,,$66.20 ,"AFN 20,218,453","AFN 4,000",خریداری تیل به موتر لکسس,,,24-Dec-25,1041,,,,,,
,"$783,792 ",$6.80 ,,$66.20 ,"AFN 20,218,903",AFN 450,خریداری لابرتیپ به تعمیرللندر5,,,24-Dec-25,1042,,,,,,
,"$783,794 ",$2.11 ,,$66.20 ,"AFN 20,219,043",AFN 140,خریداری پیاز و نمک به آشپزخانه کارته سه ,,,24-Dec-25,1043,,,,,,
,"$783,798 ",$4.53 ,,$66.20 ,"AFN 20,219,343",AFN 300,خریداری کچالو به دفتر,,,24-Dec-25,1044,,,,,,
,"$783,800 ",$1.96 ,,$66.20 ,"AFN 20,219,473",AFN 130,خریداری کشمش به آشپزخانه دفترکارته سه ,,,24-Dec-25,1045,,,,,,
,"$783,802 ",$1.21 ,,$66.20 ,"AFN 20,219,553",AFN 80,خریداری پل برمه به تعمیرللندر5,,,24-Dec-25,1046,,,,,,
,"$783,896 ",$94.41 ,,$66.20 ,"AFN 20,225,803","AFN 6,250",خریداری کلفت به کاشی کاری تعمیرللندر5,,,24-Dec-25,1047,,,,,,
,"$783,907 ",$11.33 ,,$66.20 ,"AFN 20,226,553",AFN 750,خریداری پایشویه به تشنابهای تعمیرللندر5,,,24-Dec-25,1048,,,,,,
,"$784,022 ",$114.80 ,,$66.20 ,"AFN 20,234,153","AFN 7,600",خریداری پایشویه به تشنابهای تعمیرللندر5,,,24-Dec-25,1049,,,,,,
,"$784,030 ",$7.55 ,,$66.20 ,"AFN 20,234,653",AFN 500,خریداری گاز مایع به ایزوگام کاری تشناب های تعمیرللندر5,,,24-Dec-25,1050,,,,,,
,"$784,066 ",$36.25 ,,$66.20 ,"AFN 20,237,053","AFN 2,400",پرداخت کرای موتر و بارگیری کاشی به تعمیرللندر5,,,24-Dec-25,1051,,,,,,
,"$784,247 ",$180.78 ,,$66.38 ,"AFN 20,249,053","AFN 12,000",خریداری قیتک  قالبکاری 45/ 168 و 60/74 به تعمیرللندر 5 و استفاده آن به تعمیرللندر4,,,24-Dec-25,1052,,,,,,
,"$784,493 ",$246.60 ,,$66.10 ,"AFN 20,265,353","AFN 16,300",پرداخت برای تصفیه حساب باقیمانده بل نمبر 921 قلب آسیا بابت گچ به تعمیرللندر5,,,25-Dec-25,1053,,,,,,
,"$784,509 ",$15.43 ,,$66.10 ,"AFN 20,266,373","AFN 1,020",خریداری گاز مایع به دفترکارته سه,,,25-Dec-25,1054,,,,,,
,"$784,513 ",$4.24 ,,$66.10 ,"AFN 20,266,653",AFN 280,"خریداری رومی ,زنجفیل ,سیرو نعنا به دفتر",,,25-Dec-25,1055,,,,,,
,"$784,530 ",$16.94 ,,$66.10 ,"AFN 20,267,773","AFN 1,120",خریداری گوشت مرغ به تعمیرللندر5,,,25-Dec-25,1056,,,,,,
,"$784,535 ",$4.54 ,,$66.10 ,"AFN 20,268,073",AFN 300,پرداخت کرای انتقال جالی راویز به تعمیرللندر5,,,25-Dec-25,1057,,,,,,
,"$784,541 ",$6.81 ,,$66.10 ,"AFN 20,268,523",AFN 450,خریداری دستکش به کاریگران تعمیرللندر5,,,25-Dec-25,1058,,,,,,
,"$784,544 ",$3.03 ,,$66.10 ,"AFN 20,268,723",AFN 200,پرداخت برای ادریس چوکیدار بخششی توسط سمیر,,,25-Dec-25,1059,,,,,,
,"$784,705 ",$160.36 ,,$66.10 ,"AFN 20,279,323","AFN 10,600",پرداخت برای خریداری جالی راویز به تعمیرللندر5,,,25-Dec-25,1060,,,,,,
,"$784,894 ",$188.96 ,,$66.10 ,"AFN 20,291,813","AFN 12,490",پرداخت برای حاجی شریف بابت خریداری مواد فلز کاری به تعمیرللندر5,,,25-Dec-25,1061,,,,,,
,"$785,045 ",$151.29 ,,$66.10 ,"AFN 20,301,813","AFN 10,000",پرداخت برای محمد شریف نلدوان بابت تعمیرللندر5,,,25-Dec-25,1062,,,,,,
,"$785,272 ",$226.93 ,,$66.10 ,"AFN 20,316,813","AFN 15,000",پرداخت برای نقیب الله گچ کار تعمیرللندر5,,,25-Dec-25,1063,,,,,,
,"$785,650 ",$378.21 ,,$66.10 ,"AFN 20,341,813","AFN 25,000",پرداخت رسول نظری بابت کاشی کاری تعمیرللندر5,,,25-Dec-25,1064,,,,,,
,"$785,810 ",$160.36 ,,$66.10 ,"AFN 20,352,413","AFN 10,600","پراخت برای کاکا بادام گل توسط روزالدین بابت انتقال ریگ , سمنت به تعمیرللندر 5",,,25-Dec-25,1065,,,,,,
,"$785,874 ",$63.54 ,,$66.10 ,"AFN 20,356,613","AFN 4,200",پراخت برای کاکا بادام گل توسط روزالدین بابت انتقال مواد قالبکاری از للندر 5 به للندر 4 ,,,25-Dec-25,1066,,,,,,
,"$786,074 ",$199.70 ,,$66.10 ,"AFN 20,369,813","AFN 13,200",پرداخت معاش عبدالرحیم ولد عبدالغفور بابت ماه قوس 1404,,,25-Dec-25,1067,,,,,,
,"$786,350 ",$276.10 ,,$66.10 ,"AFN 20,388,063","AFN 18,250",خریداری پل گرد بر به تعمیرللندر5,,,25-Dec-25,1068,,,,,,
,"$786,387 ",$37.07 ,,$66.10 ,"AFN 20,390,513","AFN 2,450",خریداری سیخ ولدینگ و لکسوانه به تعمیرللندر5,,,25-Dec-25,1069,,,,,,
,"$786,394 ",$7.56 ,,$66.10 ,"AFN 20,391,013",AFN 500,پرداخت برای خریداری کارت مبایل دو ماهه معراج ,,,25-Dec-25,1070,,,,,,
,"$786,915 ",$520.57 ,,$66.10 ,"AFN 20,425,423","AFN 34,410","خریداری برنج , روغن , لوبیا ,نخود و مصاله جات به کاریگران تعمیرللندر 5","AFN 46,047","خریداری برنج , روغن , لوبیا ,نخود و مصاله جات به کاریگران تعمیرللندر 5",25-Dec-25,1071,,,,,,
,"$787,206 ",$291.23 ,,$66.10 ,"AFN 20,444,673","AFN 19,250","خریداری پل 3"" کانکریت بر به تعمیرللندر 5",,,25-Dec-25,1072,,,,,,
,"$787,367 ",$160.36 ,,$66.10 ,"AFN 20,455,273","AFN 10,600",پرداخت برای کاکا بادام گل بدست روزالدین بابت خریداری خشت اول و انتقال ریگ از دارالامان به للندر 5,,,25-Dec-25,1073,,,,,,
,"$787,461 ",$94.55 ,,$66.10 ,"AFN 20,461,523","AFN 6,250",خریداری اسکوپ و کلپس سیاه به تعمیرللندر 5,,,25-Dec-25,1074,,,,,,
,"$787,469 ",$7.56 ,,$66.10 ,"AFN 20,462,023",AFN 500,خریداری گاز مایع به ایزوگام کاری تشنابهای تعمیرللندر 5,,,27-Dec-25,1075,,,,,,
,"$787,473 ",$4.54 ,,$66.10 ,"AFN 20,462,323",AFN 300,خریداری مبلایل به جنراتور و کبابچه یاداشت به چوکیدار تعمیرللندر 5,,,27-Dec-25,1076,,,,,,
,"$787,476 ",$3.03 ,,$66.10 ,"AFN 20,462,523",AFN 200,خریداری مایع ظرفشویی به دفتر,,,27-Dec-25,1077,,,,,,
,"$787,484 ",$7.56 ,,$66.10 ,"AFN 20,463,023",AFN 500,خریداری گاز مایع به ایزوگام کاری تشنابهای تعمیرللندر 5,,,27-Dec-25,1078,,,,,,
,"$787,491 ",$6.81 ,,$66.10 ,"AFN 20,463,473",AFN 450,خریداری مواد ساختمانی پل و دستکش به تعمیرللندر5,,,28-Dec-25,1079,,,,,,
,"$787,503 ",$12.10 ,,$66.10 ,"AFN 20,464,273",AFN 800,"پرداخت برای ترمیم جنراتور خورد ,مبلایل و کرای تکسی دو طرفه ",,,28-Dec-25,1080,,,,,,
,"$787,557 ",$54.46 ,,$66.10 ,"AFN 20,467,873","AFN 3,600",پرداخت برای ترمیم بالابر رسول نظری بخاطر استفاده کاریگران تعمیرللندر5,,,28-Dec-25,1081,,,,,,
,"$787,575 ",$17.40 ,,$66.10 ,"AFN 20,469,023","AFN 1,150",پرداخت کرای انتقال کاشی و بارگیری از شرکت آخندزاده به تعمیرللندر5,,,28-Dec-25,1082,,,,,,
,"$787,586 ",$10.89 ,,$66.10 ,"AFN 20,469,743",AFN 720,خریداری دبل به تعمیرللندر5,,,28-Dec-25,1083,,,,,,
,"$787,643 ",$57.49 ,,$66.10 ,"AFN 20,473,543","AFN 3,800",خریداری پلیت آهنی 10/10 و 10/20 به تعمیرللندر 5,,,28-Dec-25,1084,,,,,,
,"$788,248 ",$605.14 ,,$66.10 ,"AFN 20,513,543","AFN 40,000",پرداخت برای عبدالله بابت پلستر کاری تعمیرللندر 5,,,28-Dec-25,1085,,,,,,
,"$788,332 ",$84.28 ,,$66.10 ,"AFN 20,519,114","AFN 5,571",پرداخت برای خبازی عبدالمطلب بابت خریداری نان خشک به تعمیرللندر 5,,,28-Dec-25,1086,,,,,,
,"$788,446 ",$113.96 ,,$66.10 ,"AFN 20,526,647","AFN 7,533",پرداخت برای خبازی عبدالمطلب بابت خریداری نان خشک به دفتر تعمیرللندر 5,,,28-Dec-25,1087,,,,,,
,"$788,514 ",$67.78 ,,$66.10 ,"AFN 20,531,127","AFN 4,480",خریداری تیل پطرول به موتر هایلکس ,,,28-Dec-25,1088,,,,,,
,"$788,517 ",$2.57 ,,$66.10 ,"AFN 20,531,297",AFN 170,خریداری مایع ظرفشویی به تعمیرللندر5,,,28-Dec-25,1089,,,,,,
,"$788,524 ",$7.55 ,,$66.20 ,"AFN 20,531,797",AFN 500,خریداری گاز مایع به ایزگام تشناب های تعمیرللندر 5,,,29-Dec-25,1090,,,,,,
,"$790,268 ","$1,743.97 ",,$66.20 ,"AFN 20,647,248","AFN 115,451",پرداخت برای شرکت تجارتی آخندزاده بابت خریداری گرانیت به تعمیرللندر 5,,,29-Dec-25,1091,,,,,,
,"$792,610 ","$2,341.39 ",,$66.20 ,"AFN 20,802,248","AFN 155,000",پرداخت برای شرکت تجارتی براردان صمدی بابت خریداری گرانیت 100/100 به تعمیرللندر 5,,,29-Dec-25,1092,,,,,,
,"$792,655 ",$45.32 ,,$66.20 ,"AFN 20,805,248","AFN 3,000",پرداخت برای رسول نظری بابت کاشی کاری تعمیرللندر5,,,29-Dec-25,1093,,,,,,
,"$793,070 ",$415.41 ,,$66.20 ,"AFN 20,832,748","AFN 27,500",پرداخت برای شرکت هرات الکتریک بابت خریداری کیبل 6 زوج به زنگ دروازه واحد های تعمیرللندر 5,,,29-Dec-25,1094,,,,,,
,"$793,208 ",$137.46 ,,$66.20 ,"AFN 20,841,848","AFN 9,100",خریداری میتر آب و طفلون مایع به تعمیرللندر 5,,,29-Dec-25,1095,,,,,,
,"$794,008 ",$800.20 ,,$66.20 ,"AFN 20,894,821","AFN 52,973",پرداخت برای شرکت پاور اطلس بابت خریداری مواد نلدوانی به تعمیرللندر 5,,,29-Dec-25,1096,,,,,,
,"$794,084 ",$75.53 ,,$66.20 ,"AFN 20,899,821","AFN 5,000",پرداخت معاش باقیمانده علی احمد بابت ماه قوس 1404,,,29-Dec-25,1097,,,,,,
,"$794,138 ",$54.38 ,,$66.20 ,"AFN 20,903,421","AFN 3,600",پرداخت برای ترمیم موتور بالابر رسول نظری بابت انتقال مواد قالبکاری خراب گردیده بود,,,29-Dec-25,1098,,,,,,
,"$794,144 ",$5.91 ,,$66.00 ,"AFN 20,903,811",AFN 390,خریداری سه ساکته و دستکش به تعمیرللندر5,,,30-Dec-25,1099,,,,,,
,"$794,168 ",$24.24 ,,$66.00 ,"AFN 20,905,411","AFN 1,600",خریداری سیخ ولدینگ به تعمیرللندر 5,,,31-Dec-25,1100,,,,,,
,"$794,193 ",$25.00 ,,$66.00 ,"AFN 20,907,061","AFN 1,650",خریداری سیم جستی به تعمیرللندر5,,,31-Dec-25,1101,,,,,,
,"$794,198 ",$4.55 ,,$65.90 ,"AFN 20,907,361",AFN 300,خریداری اشکاستیپ کلان به تعمیرللندر5,,,1-Jan-26,1102,,,,,,
,"$794,323 ",$125.24 ,,$65.90 ,"AFN 20,915,614","AFN 8,253",خریداری تیل دیزل به جنراتور تعمیرللندر 5,,,1-Jan-26,1103,,,,,,
,"$794,326 ",$3.03 ,,$65.90 ,"AFN 20,915,814",AFN 200,خریداری امبر به تعمیرللندر 5,,,1-Jan-26,1104,,,,,,
,"$794,356 ",$30.35 ,,$65.90 ,"AFN 20,917,814","AFN 2,000",پیش پرداخت برای ادریس چوکیدار تعمیرللندر 5 بابت ماه جدی 1404,,,1-Jan-26,1105,,,,,,
,"$794,364 ",$7.59 ,,$65.90 ,"AFN 20,918,314",AFN 500,پرداخت برای ادریس چوکیدار تعمیرللندر 5 بابت خرید کارت مبایل و میوه ,,,1-Jan-26,1106,,,,,,
,"$794,516 ",$151.75 ,,$65.90 ,"AFN 20,928,314","AFN 10,000",پرداخت برای محمد شریف نلدوان بابت تعمیرللندر 5,,,1-Jan-26,1107,,,,,,
,"$794,607 ",$91.05 ,,$65.90 ,"AFN 20,934,314","AFN 6,000",پرداخت برای عبدالله بابت پلسترکاری نما بیرونی تعمیرللندر 5,,,1-Jan-26,1108,,,,,,
,"$794,758 ",$151.75 ,,$65.90 ,"AFN 20,944,314","AFN 10,000",پرداخت برای رسول نظری بابت کاشی کاری تعمیرللندر 5,,,1-Jan-26,1109,,,,,,
,"$795,058 ",$300.08 ,,$65.90 ,"AFN 20,964,089","AFN 19,775",خریداری مواد کاشی کاری توسط رسول نظری به تعمیرللندر 5,,,1-Jan-26,1110,,,,,,
,"$795,342 ",$283.26 ,,$65.90 ,"AFN 20,982,756","AFN 18,667",پرداخت معاش سفر ولد محمد باقر بابت ماه قوس 1404,,,1-Jan-26,1111,,,,,,
,"$795,569 ",$227.62 ,,$65.90 ,"AFN 20,997,756","AFN 15,000",پرداخت برای نقیب الله بابت گچ کاری تعمیرللندر 5,,,1-Jan-26,1112,,,,,,
,"$795,582 ",$12.14 ,,$65.90 ,"AFN 20,998,556",AFN 800,پرداخت معاش باقیمانده شریف الله ولدفیض محمد بابت ماه قوس 1404,,,1-Jan-26,1113,,,,,,
,"$795,597 ",$15.16 ,,$65.97 ,"AFN 20,999,556","AFN 1,000",خریداری تیل پطرول به موتر لکسس ,,,1-Jan-26,1114,,,,,,
,"$795,619 ",$22.74 ,,$65.97 ,"AFN 21,001,056","AFN 1,500",خریداری تیل پطرول به موتر فرونر ,,,1-Jan-26,1115,,,,,,
,"$795,638 ",$18.48 ,,$66.00 ,"AFN 21,002,276","AFN 1,220",پرداخت کرای انتقال تخته پلایوت روسی به تعمیرللندر 5 و استفاده آن به تعمیرللندر4,,,2-Jan-26,1116,,,,,,
,"$795,698 ",$60.61 ,,$66.00 ,"AFN 21,006,276","AFN 4,000",پرداخت برای نقیب الله بابت گچ کاری تعمیرللندر 5,,,2-Jan-26,1117,,,,,,
,"$795,717 ",$18.94 ,,$66.00 ,"AFN 21,007,526","AFN 1,250",پرداخت کرای انتقال تخته پلایوت روسی به تعمیرللندر 5 و استفاده آن به تعمیرللندر4,,,2-Jan-26,1118,,,,,,
,"$797,157 ","$1,440.00 "," $1,440 ",$66.00 ,"AFN 21,007,526",AFN 0,خریداری تخته پلایوت 18 ملی روسی به تعمیرللندر 4 و استفاده به تعمیرللندر 4,,,3-Jan-26,1119,,,,,,
,"$798,957 ","$1,800.00 "," $1,800 ",$66.00 ,"AFN 21,007,526",AFN 0,خریداری تخته پلایوت 18 ملی روسی به تعمیرللندر 4 و استفاده به تعمیرللندر 4,,,3-Jan-26,1120,,,,,,
,"$799,015 ",$57.58 ,,$66.00 ,"AFN 21,011,326","AFN 3,800",خریداری تیل پطرول به موتر لکسس ,,,4-Jan-26,1121,,,,,,
,"$799,049 ",$34.09 ,,$66.00 ,"AFN 21,013,576","AFN 2,250",خریداری پل کانکریت بر به تعمیرللندر 5,,,4-Jan-26,1122,,,,,,
,"$799,315 ",$265.55 ,,$66.00 ,"AFN 21,031,102","AFN 17,526",پرداخت مصرف برق تعمیرللندر 5 بابت ماه قوس 1404,,,4-Jan-26,1123,,,,,,
,"$799,387 ",$72.73 ,,$66.00 ,"AFN 21,035,902","AFN 4,800",پرداخت معاش هارون ولد فضل الرحمن کاریگر بابت 12 روزه ماه قوس 1404 در تعمیرللندر5,,,4-Jan-26,1124,,,,,,
,"$799,390 ",$3.03 ,,$66.00 ,"AFN 21,036,102",AFN 200,خریداری برگر به کمبودی نان چاشت ,,,4-Jan-26,1125,,,,,,
,"$799,428 ",$37.88 ,,$66.00 ,"AFN 21,038,602","AFN 2,500",خریداری بایسکل به تعمیرللندر5,,,5-Jan-26,1126,,,,,,
,"$799,429 ",$0.76 ,,$66.00 ,"AFN 21,038,652",AFN 50,خریداری پل برمه به تعمیرللندر 5,,,5-Jan-26,1127,,,,,,
,"$801,369 ","$1,940.39 ",,$66.00 ,"AFN 21,166,718","AFN 128,066",پرداخت برای شرکت تجارتی آخندزاده بابت خریداری گرانیت به تعمیرللندر5,,,5-Jan-26,1128,,,,,,
,"$802,113 ",$743.33 ,,$66.00 ,"AFN 21,215,778","AFN 49,060",پرداخت برای حاجی شریف بابت خریداری پروفیل به تعمیرللندر5,,,5-Jan-26,1129,,,,,,
,"$802,567 ",$454.55 ,,$66.00 ,"AFN 21,245,778","AFN 30,000",پرداخت برای شرکت تجارتی برادران صمدی بابت خرید کاشی 100/100 به تعمیرللندر5,,,5-Jan-26,1130,,,,,,
,"$802,599 ",$31.82 ,,$66.00 ,"AFN 21,247,878","AFN 2,100",خریداری نل هواکش به تعمیرللندر 5,,,5-Jan-26,1131,,,,,,
,"$802,607 ",$7.58 ,,$66.00 ,"AFN 21,248,378",AFN 500,خریداری تیل پطرول به موتر لکسس ,,,5-Jan-26,1132,,,,,,
,"$802,724 ",$117.17 ,,$66.00 ,"AFN 21,256,111","AFN 7,733",پرداخت معاش عبدالقدیر ولد جمعه خان بابت ماه قوس 1404 تعمیرللندر5,,,6-Jan-26,1133,,,,,,
,"$802,860 ",$136.36 ,,$66.00 ,"AFN 21,265,111","AFN 9,000",پرداخت معاش محمد سرور ولد طالب بابت ماه قوس 1404بابت تعمیرللندر 5,,,6-Jan-26,1134,,,,,,
,"$803,006 ",$146.21 ,,$66.00 ,"AFN 21,274,761","AFN 9,650","خریداری نل 4"" به هواکش های تشنابهای تعمیرللندر5",,,7-Jan-26,1135,,,,,,
,"$803,018 ",$11.06 ,,$66.00 ,"AFN 21,275,491",AFN 730,خریداری آب انترفریز و آب مقطر به جنراتور تعمیرللندر5,,,7-Jan-26,1136,,,,,,
,"$803,242 ",$224.02 ,,$66.00 ,"AFN 21,290,276","AFN 14,785",خریداری مواد کاشی کاری به تعمیرللندر 5,,,7-Jan-26,1137,,,,,,
,"$803,243 ",$1.52 ,,$66.00 ,"AFN 21,290,376",AFN 100,پرداخت برای کنکشن بطری جنراتور تعمیرللندر5,,,7-Jan-26,1138,,,,,,
,"$803,248 ",$5.30 ,,$66.00 ,"AFN 21,290,726",AFN 350,خریداری گاز مایع و چای خشک به تعمیرللندر5,,,7-Jan-26,1139,,,,,,
,"$803,367 ",$118.94 ,,$66.00 ,"AFN 21,298,576","AFN 7,850",خریداری تیل دیزل به جنراتور تعمیرللندر5,,,7-Jan-26,1140,,,,,,
,"$803,428 ",$60.61 ,,$66.00 ,"AFN 21,302,576","AFN 4,000",خریداری تیل پطرول به موتر هایلکس,,,7-Jan-26,1141,,,,,,
,"$803,460 ",$31.82 ,,$66.00 ,"AFN 21,304,676","AFN 2,100",خریداری پیپ خرطومی به تعمیرللندر5,,,7-Jan-26,1142,,,,,,
,"$804,066 ",$606.06 ,,$66.00 ,"AFN 21,344,676","AFN 40,000",پرداخت برای شرکت برادران صمدی بابت خریداری گرانیت به تعمیرللندر 5,,,8-Jan-26,1143,,,,,,
,"$804,096 ",$30.30 ,,$66.00 ,"AFN 21,346,676","AFN 2,000",خریداری مبلایل به جنراتور تعمیرللندر5,,,8-Jan-26,1144,,,,,,
,"$804,120 ",$24.24 ,,$66.00 ,"AFN 21,348,276","AFN 1,600",خریداری مبلایل به جنراتور ترمیم شده گدام کارته سه ,,,8-Jan-26,1145,,,,,,
,"$804,128 ",$7.42 ,,$66.00 ,"AFN 21,348,766",AFN 490,خریداری شکاستیپ و دستکش به تعمیرللندر5,,,8-Jan-26,1146,,,,,,
,"$804,140 ",$12.12 ,,$66.00 ,"AFN 21,349,566",AFN 800,پرداخت برای ترمیم لیلیتر و خرید پایپ لیلیتر به جنراتور گدام کارته سه,,,8-Jan-26,1147,,,,,,
,"$804,181 ",$40.91 ,,$66.00 ,"AFN 21,352,266","AFN 2,700",خریداری تیل پطرول به موتر کرولا نقره ایی بخاطر رفتن به جلال آباد ,,,8-Jan-26,1148,,,,,,
,"$804,199 ",$18.18 ,,$66.00 ,"AFN 21,353,466","AFN 1,200",خریداری گوشت مرغ به تعمیرللندر 5,,,8-Jan-26,1149,,,,,,
,"$804,252 ",$53.03 ,,$66.00 ,"AFN 21,356,966","AFN 3,500","خریدرای پل برمه 5"" کانکریت بر به تعمیرللندر5",,,11-Jan-26,1150,,,,,,
,"$804,260 ",$8.03 ,,$66.00 ,"AFN 21,357,496",AFN 530,"خریداری دبل و مکیت بر,پل برمه به تعمیرللندر5",,,11-Jan-26,1151,,,,,,
,"$804,267 ",$7.27 ,,$66.00 ,"AFN 21,357,976",AFN 480,خریداری برس به تعمیرللندر5,,,11-Jan-26,1152,,,,,,
,"$804,269 ",$1.52 ,,$66.00 ,"AFN 21,358,076",AFN 100,خریداری صافی به تعمیرللندر5,,,11-Jan-26,1153,,,,,,
,"$804,420 ",$151.52 ,,$66.00 ,"AFN 21,368,076","AFN 10,000",پرداخت برای محمد شریف نلدوان بابت سیسم نلدوانی تعمیرللندر5,,,11-Jan-26,1154,,,,,,
,"$804,935 ",$515.15 ,,$66.00 ,"AFN 21,402,076","AFN 34,000",پرداخت برای نقیب الله بابت گچ کاری تعمیرللندر5,,,11-Jan-26,1155,,,,,,
,"$804,942 ",$6.82 ,,$66.00 ,"AFN 21,402,526",AFN 450,"خریداری فلتر , کنکشن جنراتور و صافی به تعمیرللندر5",,,11-Jan-26,1156,,,,,,
,"$804,944 ",$1.36 ,,$66.00 ,"AFN 21,402,616",AFN 90,خریداری نمک بخاطر باز کردن یخ های بام منزل آخر تعمیرللندر5,,,11-Jan-26,1157,,,,,,
,"$804,953 ",$9.09 ,,$66.00 ,"AFN 21,403,216",AFN 600,خریداری گاز مایع و سرکی گاز به تعمیرللندر5,,,11-Jan-26,1158,,,,,,
,"$805,006 ",$52.91 ,,$66.15 ,"AFN 21,406,716","AFN 3,500",خریداری تیل پطرول به موتر فرونر توسط سمیرللندر,,,12-Jan-26,1159,,,,,,
,"$805,803 ",$797.58 ,,$66.15 ,"AFN 21,459,476","AFN 52,760",پرداخت برای شرکت برادران صمدی بابت خریداری گرانیت به تعمیرللندر5,,,12-Jan-26,1160,,,,,,
,"$805,872 ",$69.24 ,,$66.15 ,"AFN 21,464,056","AFN 4,580",خریدرای مواد نلدوانی به تعمیرللندر5,,,12-Jan-26,1161,,,,,,
,"$806,072 ",$199.55 ,,$66.15 ,"AFN 21,477,256","AFN 13,200",پرداخت برای کاکا بادام گل توسط روزالدین بابت خریدرای ریگ و انتقال مواد للندر 5 به للندر4,,,12-Jan-26,1162,,,,,,
,"$806,196 ",$123.96 ,,$66.15 ,"AFN 21,485,456","AFN 8,200",پرداخت برای کاکا بادام گل توسط روزالدین بابت خریدرای ریگ و انتقال مواد للندر 5 به للندر4,,,12-Jan-26,1163,,,,,,
,"$808,154 ","$1,957.67 ",,$66.15 ,"AFN 21,614,956","AFN 129,500",پرداخت حاجی عبدالکریم بابت خریداری سمنت ایرانی به تعمیرللندر5,,,12-Jan-26,1164,,,,,,
,"$808,637 ",$482.99 ,,$66.15 ,"AFN 21,646,906","AFN 31,950",پرداخت برای شرکت هرات الکتریک بابت خریداری مواد برق به تعمیرللندر5,,,12-Jan-26,1165,,,,,,
,"$808,667 ",$30.23 ,,$66.15 ,"AFN 21,648,906","AFN 2,000",خریداری تیل پطرول به موتر لکسس,,,12-Jan-26,1166,,,,,,
,"$808,682 ",$15.12 ,,$66.15 ,"AFN 21,649,906","AFN 1,000",خریدرای رنج به تعمیرللندر5,,,12-Jan-26,1167,,,,,,
,"$808,689 ",$7.25 ,,$66.20 ,"AFN 21,650,386",AFN 480,پرداخت کرای موتر بخاطر انتقال مواد نلدوانی به تعمیرللندر5,,,13-Jan-26,1168,,,,,,
,"$808,789 ",$99.70 ,,$66.20 ,"AFN 21,656,986","AFN 6,600",پرداخت برای رسول نظری بابت کاشی کاری تعمیرللندر5,,,14-Jan-26,1169,,,,,,
,"$808,867 ",$78.55 ,,$66.20 ,"AFN 21,662,186","AFN 5,200",خریداری مواد از شرکت ایزومات به تعمیرللندر 5 ,,,14-Jan-26,1170,,,,,,
,"$810,744 ","$1,876.89 ",,$66.20 ,"AFN 21,786,436","AFN 124,250",پرداخت برای خریداری سمنت ایرانی به تعمیرللندر5,,,14-Jan-26,1171,,,,,,
,"$810,890 ",$145.60 ,,$66.20 ,"AFN 21,796,075","AFN 9,639",خریدرای تیل دیزل به جنراتور تعمیرللندر 5,,,14-Jan-26,1172,,,,,,
,"$810,943 ",$52.79 ,,$66.30 ,"AFN 21,799,575","AFN 3,500",پیش پرداخت برای علی احمد ولد محمد باقر بابت ماه جدی 1404,,,15-Jan-26,1173,,,,,,
,"$810,968 ",$25.14 ,,$66.30 ,"AFN 21,801,242","AFN 1,667",پرداخت معاش صلاح الدین ولد اکرام الدین بابت ماه قوس 1404,,,15-Jan-26,1174,,,,,,
,"$810,975 ",$6.64 ,,$66.30 ,"AFN 21,801,682",AFN 440,خریداری شکاستیپ به تعمیرللندر5,,,15-Jan-26,1175,,,,,,
,"$810,977 ",$2.26 ,,$66.30 ,"AFN 21,801,832",AFN 150,خریداری پل برمه به تعمیرللندر5,,,15-Jan-26,1176,,,,,,
,"$810,990 ",$13.57 ,,$66.30 ,"AFN 21,802,732",AFN 900,پرداخت کرای انتقال سنگ نما به تعمیرللندر5,,,15-Jan-26,1177,,,,,,
,"$811,563 ",$572.40 ,,$66.30 ,"AFN 21,840,682","AFN 37,950",پرداخت برای شرکت یونایتید بابت خریداری مواد کاشی کاری به تعمیرللندر5,,,15-Jan-26,1178,,,,,,
