,,,LALANDER 6 Building General Expenses sheet,,,,,,
,"$422,442 ","$30,000.00 ","$30,000 ",$63.50 ,"AFN 19,029,346",AFN 0,پیش پرداخت برای شرکت توحید مسکن بابت کانکریت ریزی فوندیشن تعمیرللندر 6 توسط صرافی خانی گل ,16-Feb-26,249
,"$422,680 ",$238.10 ,,$63.00 ,"AFN 19,044,346","AFN 15,000",پرداخت پول باقیمانده علی داد مکسر کار بابت شفته ریزی چاینت A تعمیرللندر 6,18-Feb-26,250
,"$423,593 ",$912.70 ,,$63.00 ,"AFN 19,101,846","AFN 57,500",پرداخت برای نورالدین بابت مصارفات روزانه کاریگرانش از درک تعمیرللندر 6,18-Feb-26,251
,"$423,616 ",$23.85 ,,$62.90 ,"AFN 19,103,346","AFN 1,500",خریداری تیل سوپر پطرول به موتر هایلکس بابت تعمیرللندر 6,18-Feb-26,252
,"$423,751 ",$134.92 ,,$63.00 ,"AFN 19,111,846","AFN 8,500",پرداخت اجرت کرن کار بابت پائین نمودن 17 بندل سیخ گول به تعمیرللندر6,19-Feb-26,253
,"$424,045 ",$293.65 ,,$63.00 ,"AFN 19,130,346","AFN 18,500",پرداخت معاش باقیمانده انجنیر وحید الله ولد حبیب الله انجنیر تعمیرللندر 6,19-Feb-26,254
,"$424,070 ",$25.40 ,,$63.00 ,"AFN 19,131,946","AFN 1,600",پرداخت برای چاپ لوگو به واسکت ها بابت تعمیرللندر6,21-Feb-26,255
,"$424,133 ",$62.70 ,,$63.00 ,"AFN 19,135,896","AFN 3,950",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,21-Feb-26,256
,"$424,149 ",$15.87 ,,$63.00 ,"AFN 19,136,896","AFN 1,000",پرداخت برای انجینیر وحید الله بابت خریداری کارت مبایل به فعال نمودن انترنت بابت دوماه به تعمیرللندر 6,22-Feb-26,257
,"$444,149 ","$20,000.00 ","$20,000 ",$63.00 ,"AFN 19,136,896",AFN 0,پرداخت برای شرکت کانکریت ریزی توحید مسکن بابت فوندیشن تعمیرللندر 6,22-Feb-26,258
,"$444,181 ",$31.60 ,,$63.30 ,"AFN 19,138,896","AFN 2,000",پرداخت برای قربان کرن کار بابت انتقال جنراتور از تعمیرللندر2 به تعمیرللندر 6,23-Feb-26,259
,"$444,184 ",$3.00 ,,$63.30 ,"AFN 19,139,086",AFN 190,خریداری تیل پطرول به موترسایکل بخاطر رفتن از للندر 4 به للندر 6,24-Feb-26,260
,"$444,300 ",$115.94 ,,$63.25 ,"AFN 19,146,419","AFN 7,333",پرداخت معاش میرویس ولد عبدالبصیر کاریگر تعمیرللندر 6 بابت ماه دلو 1404,25-Feb-26,261
,"$444,497 ",$197.63 ,,$63.25 ,"AFN 19,158,919","AFN 12,500",پرداخت معاش محمد بصیر ولد محمد وکیل کاریگر تعمیرللندر 6 بابت ماه دلو 1404,25-Feb-26,262
,"$444,655 ",$158.10 ,,$63.25 ,"AFN 19,168,919","AFN 10,000",پرداخت معاش صبرالله ولد الله محمد کاریگر تعمیرللندر6 بابت ماه دلو 1404,25-Feb-26,263
,"$444,813 ",$158.10 ,,$63.25 ,"AFN 19,178,919","AFN 10,000",پرداخت معاش سردار ولی ولد صبرالله کاریگر تعمیرللندر6 بابت ماه دلو 1404,25-Feb-26,264
,"$444,971 ",$158.10 ,,$63.25 ,"AFN 19,188,919","AFN 10,000",پرداخت معاش علی احمد ولد جمعه خان کاریگر تعمیرللندر6 بابت ماه دلو1404,25-Feb-26,265
,"$445,492 ",$520.26 ,,$63.53 ,"AFN 19,221,971","AFN 33,052","پرداخت برای مصارفات روازه  حاجی احسان به تعمیرللندر 6 از تاریخ 03 فبروری الی 25 فبروری 2026 از قبیل خرید گوشت , آب معدنی , کرای موتر انجنیر وحید الله , خرید پرزه جات به ترمیم جنراتور , رنگ لور خورد , ریگمال , لور وسط و استر , خریداری تیل پطرول و دیزل , رنگ روغنی ,برس , لور و استر پرداخت بل برق  به تعمیرللندر 6",25-Feb-26,266
,"$445,578 ",$86.10 ,,$63.53 ,"AFN 19,227,441","AFN 5,470","پرداخت برای مصارفات روازه  حاجی احسان به تعمیرللندر 6 از تاریخ 03 فبروری الی 25 فبروری 2026 از قبیل خرید تیل دیزل ,مبلایل, پیاز , پالک , سیر , کمربند ,چپلق به قومندان ساحوی , دستکش , تیل دیزل به جنراتور ,سنگ برش به تعمیرللندر 6",25-Feb-26,267
,"$445,678 ",$99.80 ,,$63.53 ,"AFN 19,233,781","AFN 6,340","پرداخت برای مصارفات روازه  حاجی احسان به تعمیرللندر 6 از تاریخ 03 فبروری الی 25 فبروری 2026 از قبیل پرداخت برای اجرت روز گلکار بابت کانکریت ریزی جاینت A , خرید گاز مایع , پل برش , گوشت ,رومی ,آب معدنی ,تخم , نمک ,روغن , روب ,کچالو ,پیاز,بادنجان سیاه , کدو , سیر , مرچ تازه به دفتر ساحوی تعمیرللندر 6",25-Feb-26,268
,"$445,997 ",$319.53 ,,$63.53 ,"AFN 19,254,081","AFN 20,300","پرداخت برای مصارفات روازه  حاجی احسان به تعمیرللندر 6 از تاریخ 03 فبروری الی 25 فبروری 2026 از قبیل خریداری قیماق , خرما, پنیرک به ماه رمضان , خرید تار رجه , میخ فولادی , تداوی زخم پای عبدالبصیر کاریگر, پرداخت برای نصرت آغا قومندان ساحوی پولیس در روز کانکریت , خریداری تیل دیزل به جنراتور , خرید سمنت و پرداخت برای علی داد مکسر کار تعمیرللندر 6",25-Feb-26,269
,"$446,117 ",$119.66 ,,$63.53 ,"AFN 19,261,683","AFN 7,602","پرداخت برای مصارفات روازه  حاجی احسان به تعمیرللندر 6 از تاریخ 03 فبروری الی 25 فبروری 2026 از قبیل خریداری تخم مرغ به سحری ماه رمضان , گاز مایع , تیل دیزل به جنراتور ,روغن , گندنه ,پالک , مرچ , سبزی,کپالو سیر و غیره , خرید فلتر هوا,فلتر تیل دیزل ,ساکت فلتر ,میخ ساده ,میخ فولادی و بطری به تعمیرللندر 6",25-Feb-26,270
,"$446,246 ",$129.48 ,,$63.53 ,"AFN 19,269,909","AFN 8,226","پرداخت برای مصارفات روازه  حاجی احسان به تعمیرللندر 6 از تاریخ 03 فبروری الی 25 فبروری 2026 از قبیل خریداری مبلایل به جنراتور, میخ ساده , میخ فولادی ,دست پناه و متر , پایپ کرمچی , کلفت و نان خشک و قفل به تعمیرللندر6",25-Feb-26,271
,"$446,265 ",$18.89 ,,$63.53 ,"AFN 19,271,109","AFN 1,200","پرداخت برای مصارفات روازه  حاجی احسان به تعمیرللندر 6 از تاریخ 03 فبروری الی 25 فبروری 2026 از قبیل خریداری تیل پطرول به موتر حاجی احسان بخاطر رفتن به شهر نو ,گاز به موتر حاجی احسان و لین و برش به تعمیرللندر 6",25-Feb-26,272
,"$446,290 ",$24.56 ,,$63.53 ,"AFN 19,272,669","AFN 1,560","پرداخت برای مصارفات روازه  حاجی احسان به تعمیرللندر 6 از تاریخ 03 فبروری الی 25 فبروری 2026 از قبیل خریداری گوشت , گندنه و تیل دیزل به جنراتور تعمیرللندر 6",25-Feb-26,273
,"$446,447 ",$157.41 ,,$63.53 ,"AFN 19,282,669","AFN 10,000",پرداخت معاش محمد نادر ولد صوفی مقبول کاریگر تعمیرللندر6 بابت ماه  ماه دلو 1404,26-Feb-26,274
,"$447,447 ","$1,000.00 ",,$63.20 ,"AFN 19,345,869","AFN 63,200",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر6,26-Feb-26,275
,"$456,447 ","$9,000.00 ","$9,000 ",$63.20 ,"AFN 19,345,869",AFN 0,پرداخت برای شرکت کانکریت ریزی افغان پلانت بابت کانکریت ریزی پایل های تعمیرللندر6,26-Feb-26,276
,"$456,513 ",$65.66 ,,$63.20 ,"AFN 19,350,019","AFN 4,150",خریداری تیل پطرول برای موتر هایلکس بابت تعمیرللندر 6,28-Feb-26,277
,"$502,745 ","$46,232.00 ","$46,232 ",$63.20 ,"AFN 19,350,019",AFN 0,پرداخت برای شرکت کانکریت ریزی توحید مسکن خریداری 271.95 تن سمنت فی تن از قرار 170$ دالر توسط حاجی قاسم و اجرا آن توسط صرافی حاجی خانی گل چک نمبر های 2362 و2364,1-Mar-26,278
,"$503,409 ",$664.56 ,,$63.20 ,"AFN 19,392,019","AFN 42,000",پرداخت مصارفات روزانه کاریگران نورالدین از تاریخ 16 دلو الی 27 دلو 1404 فی روز از قرار 3500 افغانی,4-Mar-26,279
,"$503,884 ",$474.68 ,,$63.20 ,"AFN 19,422,019","AFN 30,000",پرداخت برای ساخت لوحه تبلیغاتی تعمیرللندر 6,8-Mar-26,280
,"$504,009 ",$125.00 ,$125 ,$63.20 ,"AFN 19,422,019",AFN 0,پرداخت برای شرکت فراز آژمان بابت خریداری کاک سقفی به تعمیرللندر6,10-Mar-26,281
,"$504,016 ",$6.62 ,,$63.40 ,"AFN 19,422,439",AFN 420,خریداری سیخ ولدینگ به تعمیرللندر 6,11-Mar-26,282
,"$505,516 ","$1,500.00 ",,$63.40 ,"AFN 19,517,539","AFN 95,100",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر 6,11-Mar-26,283
,"$506,184 ",$668.45 ,,$63.40 ,"AFN 19,559,919","AFN 42,380",پرداخت برای مصارفات بل تاریخ های مختلف در تعمیرللندر 6 توسط احسان الله سهاک ,11-Mar-26,284
,"$507,032 ",$847.79 ,,$63.40 ,"AFN 19,613,669","AFN 53,750",پرداخت برای شرکت سلیمان داودزی بابت خریداری کرش به تعمیرللندر 6,11-Mar-26,285
,"$507,055 ",$23.58 ,,$63.60 ,"AFN 19,615,169","AFN 1,500",پیش پرداخت برای انجنیر وحید الله ولد حبیب الله بابت ماه حوت 1404,12-Mar-26,286
,"$517,055 ","$10,000.00 ","$10,000 ",$63.60 ,"AFN 19,615,169",AFN 0,پرداخت برای شرکت کانکریت ریزی توحید مسکن بابت تعمیرلللندر6,12-Mar-26,287
,"$517,213 ",$157.23 ,,$63.60 ,"AFN 19,625,169","AFN 10,000",پرداخت معاش محمد نادر ولد صوفی مقبول شاه بابت ماه حوت 1404,16-Mar-26,288
,"$517,370 ",$157.23 ,,$63.60 ,"AFN 19,635,169","AFN 10,000",پرداخت برای معاش عبدالبصیر ولد رضا بابت ماه حوت 1404,16-Mar-26,289
,"$517,527 ",$157.23 ,,$63.60 ,"AFN 19,645,169","AFN 10,000",پرداخت معاش میرویس ولد عبدالبصیر بابت ماه حوت 1404,16-Mar-26,290
,"$517,684 ",$157.23 ,,$63.60 ,"AFN 19,655,169","AFN 10,000",پرداخت معاش علی احمد ولد جمعه خان بابت ماه حوت 1404,16-Mar-26,291
,"$517,842 ",$157.23 ,,$63.60 ,"AFN 19,665,169","AFN 10,000",پرداخت معاش سردارولی ولد صبرالله بابت ماه حوت 1404,16-Mar-26,292
,"$517,999 ",$157.23 ,,$63.60 ,"AFN 19,675,169","AFN 10,000",پرداخت معاش صبرالله ولد الله محمد بابت ماه حوت 1404,16-Mar-26,293
,"$518,134 ",$135.55 ,,$63.60 ,"AFN 19,683,790","AFN 8,621",پرداخت معاش عبدالمتین ولد نیک محمد بابت ماه حوت 1404,16-Mar-26,294
,"$518,317 ",$182.39 ,,$63.60 ,"AFN 19,695,390","AFN 11,600",خریداری 20 خریطه سمنت ایرانی به تعمیرللندر6,16-Mar-26,295
,"$518,490 ",$172.96 ,,$63.60 ,"AFN 19,706,390","AFN 11,000",پیش پراخت برای انجنیر وحید الله ولد حبیب الله بابت ماه حوت 1404,16-Mar-26,296
,"$518,556 ",$66.59 ,,$63.82 ,"AFN 19,710,640","AFN 4,250",خریداری تیل پطرول به موتر هایلکس تعمیرللندر 6,16-Mar-26,297
,"$518,627 ",$70.64 ,,$63.70 ,"AFN 19,715,140","AFN 4,500",پرداخت برای کاکابادام گل بابت انتقال چوب و جک ها از گدام به تعمیرللندر 6,17-Mar-26,298
,"$523,820 ","$5,193.09 ",,$63.70 ,"AFN 20,045,940","AFN 330,800",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر6,17-Mar-26,299
,"$524,016 ",$196.23 ,,$63.70 ,"AFN 20,058,440","AFN 12,500",پرداخت معاش باقیمانده انجنیر وحید الله ولد حبیب الله بابت ماه حوت 1404,18-Mar-26,300
,,,,,,"AFN 6,000","پرداخت خریداری مبلایل , فلتر مبلایل , فلتر تیل , فلتر AC و اجرت مستری موتر هایلکس ",24-Mar-26,301
,"$525,516 ","$1,500.00 ",,$65.00 ,"AFN 20,155,940","AFN 97,500",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر6,31-Mar-26,302
,"$525,525 ",$8.62 ,,$65.00 ,"AFN 20,156,500",AFN 560,خریداری یک قطعی گریس به تعمیرللندر6,31-Mar-26,303
,"$525,667 ",$142.31 ,,$65.00 ,"AFN 20,165,750","AFN 9,250","پرداخت برای 2 نفر کاریگر در روز کانکریت ریزی و پرداخت برای انجنیر وحید کرایه موتریش را به تعمیر للندر 6, خریداری گاز, گوشت, مبلایل برای جنراتور, تیل دیزل و پطرول برای جنراترو و موتر, دست گش, جالی, پل سنگ برش, دبل و غیره به تعمیر للندر 6, تیل دیزل و پطرول برای جنراتور و موتر به تعمیر للندر 6 , تیل دیزل برای جنراتور به تعمیر للندر 6",31-Mar-26,304
,"$525,826 ",$159.23 ,,$65.00 ,"AFN 20,176,100","AFN 10,350","خریداری گوشت گوساله به تعمیر للندر 6, خریداری تیل دیزل به جنراتور, مبلایل به جنراتور, خریداری روغن, لوبیا, دال نخود, روب, پیاز, ترکاری, مایع ظرف شویی و غیره به تعمیر للندر 6, خریداری تیل دیزلو پطرول به جنراتور و موتر , گاز, جوس به مهمانان حاجی رفیع در روزکانکریت ریزی, انرژی , کیک به کاریگر ها در روز کانکریت ریزی تعمیرللندر6",31-Mar-26,305
,"$525,941 ",$114.62 ,,$65.00 ,"AFN 20,183,550","AFN 7,450","خریداری گاز به تعمیر للندر 6, گوشت مرغ, کارت موبایل برای انترنیت انجنیر وحید, انرژی , آب, سبزی, برای انجنیران, تیل پطرول, مبلایل برای جنراتور, گوشت مرغ, تیل دیزل برای جنراتور, تار رجه, رنگ روغنی, لور کلان , لور خورد, برس و رجه و پرداخت کرایه وتری آن به تعمیر للندر 6",31-Mar-26,306
,"$526,185 ",$244.15 ,,$65.00 ,"AFN 20,199,420","AFN 15,870","خریداری تیل دیزل برای جنراتور, یک دانه لور رنگ کلان, رنگ روغنی و لور, پرداخت بل برق دارای اسم مشترک  سید فاروق, عبدالرحیم , عدهن لعل  و کرایه موتری آن,  پرداخت اضافه پولی بارگیری  تخته 250 دانه و خریداری یک پلاستیک سیب به تعمیر للندر 6, پرداخت برای ذین الله بابت آوردن جنراترو خورد به تعمیر للندر 6, خریداری ساکت, پل چرخ, قلم آهنی و غیره , پرداخت برای آوردن ویبراتور از تعمیر للندر 4 به تعمیر للندر 6 و رساندن انجنیر وحید و احسان از ساحه کار الی کمپنی و چهار قلعه و پرداخت برای 2 نفر کاریگر در روز کانکریت ریزی به تعمیر للندر 6",31-Mar-26,307
,"$526,379 ",$193.85 ,,$65.00 ,"AFN 20,212,020","AFN 12,600","خریداری تیل دیزل به جنراتور,پرداخت برای دو نفر کلگار روزدین در روز کانکریت ریزی تعمیر للندر 6, پرداخت برای دو نفر پولیس شرینی عیدی  و خریداری بادنجان خشک بابت تعمیر للندر 6, تیل دیزل به جنراتور, خریداری خامه و مربا به تعمیر للندر 6 و خریداری سر گوساله بابت تعمیر للندر 6",31-Mar-26,308
,"$526,506 ",$126.62 ,,$65.00 ,"AFN 20,220,250","AFN 8,230","خریداری تیل دیزل, گاز, مبلایل, خریداری مبلایل به جنراتوری تعمیر للندر 6, کرایه رفت و آمد ار للندر 5 به للندر 6 بخاطری مبلایل تبدیلی, خریداری تیل دیزل, متر, توش, رجه, دستکش به تعمیر للندر 6",31-Mar-26,309
,"$526,681 ",$175.69 ,,$65.00 ,"AFN 20,231,670","AFN 11,420","خریداری تار رجه, پرداخت کرای انتقال دو کاریگر از للندر 5 به للندر 6 و کرایه موتری مازدا بابت انتقال 500 دانه جک کرایی از قصبه به للندر 6, خریداری دو عدد کوک به چاشت , بالتی و انرژی در روز کانکریت ریزی چت اول تعمیر للندر 6, خریداری  650 عدد نان فی دانه 8 افغانی بابت تعمیر للندر 6, خریداری آب ترازو, پیپ و قلم تراش به تعمیر للندر 6, خریداری انرژی و کیک به انجنیران و دوکتوران در روز کانکریت ریزی, خریداری یک عدد تخم, آب و بطری به تعمیر للندر 6",31-Mar-26,310
,"$526,936 ",$254.31 ,,$65.00 ,"AFN 20,248,200","AFN 16,530","خریداری دستکش, مبلایل سوخته به جنراتور, گاز, برس رنگ, تار رجه, گوشت , انرژی در روزی کانکریت ریزی و مصارف متفرقه آب, خرما و چارجر بطری به جنراتور, تیل تیزل, خریداری یک راس گوسفند برای حاجی عبدالحق به هدایت حاجی رفیع بخاطری آمدن از حج عمره و کرایه موتری آن, آب, پالک, تخم و دیگر مصارف, پرداخت کرایه دو نفر کاریگر بابت کانکریت ریزی به تعمیر للندر 4 و کرایه تکسی دو نفر کاریگر بابت کارنکریت کرایه واپسی و کرایه دو نفر کاریگر بابت آمدن ار للندر 6 به للندر 5  به تعمیر للندر 6",31-Mar-26,311
,"$527,028 ",$91.88 ,,$65.30 ,"AFN 20,254,200","AFN 6,000",پرداخت برای ترمیم و سیم پیچی داینمو تعمیرللندر6,1-Apr-26,312
,"$527,969 ",$941.36 ,,$64.80 ,"AFN 20,315,200","AFN 61,000",پرداخت برای مواد ساختمانی سلیمان داودزی بابت خریداری ریگ شسته و جغل به تعمیرللندر 6,2-Apr-26,313
,"$567,969 ","$40,000.00 ","$40,000 ",$64.80 ,"AFN 20,315,200",AFN 0,پرداخت برای شرکت حاجی نادر دولت زی بابت خریداری سیخ گول به تعمیرللندر6,2-Apr-26,314
,"$568,046 ",$77.16 ,,$64.80 ,"AFN 20,320,200","AFN 5,000",پیش پرداخت برای انجنیر وحید الله ولد حبیب الله بابت ماه حمل 1405,4-Apr-26,315
,"$568,247 ",$200.62 ,,$64.80 ,"AFN 20,333,200","AFN 13,000",پرداخت برای نورالدین بابت سیم تابی  و قالبکاری تعمیر للندر 6,7-Apr-26,316
,"$568,270 ",$23.08 ,,$65.00 ,"AFN 20,334,700","AFN 1,500",خریداری پطرول به موتر هایلکس بابت تعیمرللندر 6,7-Apr-26,317
,"$568,339 ",$69.23 ,,$65.00 ,"AFN 20,339,200","AFN 4,500",پرداخت برای ترمیم موتر هایلکس ,7-Apr-26,318
,"$569,139 ",$800.00 ,,$64.80 ,"AFN 20,391,040","AFN 51,840",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیر للندر 6,8-Apr-26,319
,"$569,448 ",$308.64 ,,$64.80 ,"AFN 20,411,040","AFN 20,000",پرداخت برای نورالدین بابت قالب کاری تعمیر للندر 6,11-Apr-26,320
,"$569,455 ",$7.72 ,,$64.80 ,"AFN 20,411,540",AFN 500,پیش پرداخت برای میرویس ولد عبدالبصیر بابت ماه حمل 1405,11-Apr-26,321
,"$569,855 ",$400.00 ,,$65.00 ,"AFN 20,437,540","AFN 26,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیر للندر 6 بدست محمد هاشم,15-Apr-26,322
,"$588,482 ","$18,627.00 ","$18,627 ",$65.00 ,"AFN 20,437,540",AFN 0,"پرداخت برای شرکت آهن آلات کوهدامن بابت خریداری سیخ گول 12 ملی به تعمیر للندر 6,   پرداخت برای شرکت آهن آلات کوهدامن بابت خریداری سیخ گول 10 ملی و 12 ملی به تعمیر للندر 6   ,  پرداخت هذا به نقد خریداری شده و پول آن توسط جاوید سکندری پرداخت گردیده",15-Apr-26,323
,"$599,002 ","$10,520.00 ","$10,520 ",$65.00 ,"AFN 20,437,540",AFN 0,پرداخت برای شرکت آهن آلات کوهدامن بابت خریداری سیخ گول 20 ملی و 25 ملی  به تعمیر للندر 6 توسط چک نمبر 2383 از صرافی خانی سرای شهزاده ,16-Apr-26,324
,"$599,433 ",$430.77 ,,$65.00 ,"AFN 20,465,540","AFN 28,000",پرداخت برای شرکت کابل پن از مجموع بل نمبر 404-1606 بابت تهیه لوحه های تبلیغاتی به تعمیرللندر6,16-Apr-26,325
,"$600,131 ",$697.85 ,,$65.00 ,"AFN 20,510,900","AFN 45,360",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر6,16-Apr-26,326
,"$600,516 ",$384.62 ,,$65.00 ,"AFN 20,535,900","AFN 25,000",پرداخت برای محمد طهماس بابت کرای جک های کرایی به تعداد 500 پایه از تاریخ 06 حمل 1405 الی  06 ثور 1405 فی ماه از قرار 25000 افغانی,18-Apr-26,327
,"$600,647 ",$131.68 ,,$64.55 ,"AFN 20,544,400","AFN 8,500",خریداری لباس ورزشی و پروتین توسط سمیر للندر,21-Apr-26,328
,"$600,790 ",$142.53 ,,$64.55 ,"AFN 20,553,600","AFN 9,200","خریداری تیل دیزل به جنراتور, رجه, گوشت مرغ, گاز,شکاستیب, پرداخت برای دو نفر گلکار بخاطری گانگریت ریزی, نان چاشت کاریگر ها, خریداری نخود , رب, روغن, پیاز و ترکاری به تعمیر للندر 6",21-Apr-26,329
,"$600,911 ",$120.91 ,,$64.55 ,"AFN 20,561,405","AFN 7,805","خریداری مبلایل, تیل دیزل , تار رجه, گاز, پل چرخ نازک و سیخ ویلدنک و پلک  به تعمیر للندر 6",21-Apr-26,330
,"$601,054 ",$142.76 ,,$64.55 ,"AFN 20,570,620","AFN 9,215","خریداری  یک دانه  گل ماله آهنی, یک دانه گل ماله پلاستیکی, گوشت, پیپ لیول, تیل دیزل, پیپ 3 فاز, پرداخت بل برق و پرداخت کرایه میرویس  و غیره به تعمیر للندر 6",21-Apr-26,331
,"$601,372 ",$318.67 ,,$64.55 ,"AFN 20,591,190","AFN 20,570","پرداخت برای آمر کنترول ساختمانی ناحیه بخاطری اخذ اجازه کانکریت در روز های بارانی شرنی داد و کرایه موتری وی,   خریداری تیل پطرول به ویبراتور ها, پرداخت برای کاریگران نوردین یک نفر گلکار دو نفر کاریگر در کانکریت ریزی پایه های جفت تعمیر للندر 6 , پرداخت نصب لوحه و ترمیم پروجکتور, پرداخت کرایه انجنیر وحید از للندر 6 به خانه , خریداری قوتی , پلک بابت صندوق برق تعمیر للندر 6, خریداری گوشت , پرداخت برای کاریگران نوردین یک نفر گلکار دو نفر کاریگر در روز کانکریت ریزی چت A تعمیر للندر 6, خریداری کاک سااختمانی به تعمیر للندر 6, خریداری نان و تیل دیزل به تعمیر للندر 6",21-Apr-26,332
,"$601,519 ",$147.17 ,,$64.55 ,"AFN 20,600,690","AFN 9,500",پرداخت معاش برای میرویس ولد عبدالبصیر بابت ماه حمل 1405 به تعمیر للندر 6,21-Apr-26,333
,"$601,674 ",$154.92 ,,$64.55 ,"AFN 20,610,690","AFN 10,000",پرداخت معاش برای عبدالبصیر ولد رضا  بابت ماه حمل 1405 به تعمیر للندر 6,21-Apr-26,334
,"$601,829 ",$154.92 ,,$64.55 ,"AFN 20,620,690","AFN 10,000",پرداخت معاش علی احمد ولد جما خان بابت حمل 1405 به تعمیر للندر 6,21-Apr-26,335
,"$601,907 ",$77.46 ,,$64.55 ,"AFN 20,625,690","AFN 5,000",پیش پرداخت برای وحید الله ولد حبیب الله انجنیر ساحوی تعمیر للندر 6,21-Apr-26,336
,"$602,216 ",$309.84 ,,$64.55 ,"AFN 20,645,690","AFN 20,000",پرداخت معاش وحیدالله صدیقی ولد حبیب الله بابت ماه حمل 1405 به تعمیر للندر 6,21-Apr-26,337
,"$602,372 ",$155.04 ,,$64.50 ,"AFN 20,655,690","AFN 10,000",پرداخت معاش محمد نادر ولد  صفی مقبول ساهی بابت ماه حمل 1405 به تعمیر للندر 6,22-Apr-26,338
,"$602,527 ",$155.04 ,,$64.50 ,"AFN 20,665,690","AFN 10,000",پرداخت معاش سردار ولی بابت ماه حمل 1405 به تعمیر للندر 6,22-Apr-26,339
,"$604,941 ","$2,414.00 ","$2,414 ",$64.50 ,"AFN 20,665,690",AFN 0,پرداخت و تصفیه حساب پول باقیمانده شرکت آهن فقیری بابت خریداری سیخ گول 25 میلی و 22 میلی به تعمیر للندر 6 مبلغ هذات توسط صرافی خانی گل توسط چک نمبر 2392 اجرا گریده است  ,22-Apr-26,340
,"$626,941 ","$22,000.00 ","$22,000 ",$64.50 ,"AFN 20,665,690",AFN 0,"پرداخت برای شرکت آهن فقیری بابت خریداری سیخ گول 12, 16 ,25و 22 میلی به تعمیر للندر 6 مبلغ هذات توسط صرافی خانی گل توسط چک نمبر 2389 اجرا گریده است",22-Apr-26,341
,"$627,027 ",$86.15 ,,$65.00 ,"AFN 20,671,290","AFN 5,600",پرداخت برای شرکت مواد ساختمانی شیر باز بابت خریداری ریگ شسته به تعمیر للندر 6,23-Apr-26,342
,"$627,411 ",$384.62 ,,$65.00 ,"AFN 20,696,290","AFN 25,000",پرداخت برای رسول خان کرای جک ها به تعداد 500 پایه به تعمیر للندر 6 بابت ماه ثور 1405,23-Apr-26,343
,"$627,473 ",$61.54 ,,$65.00 ,"AFN 20,700,290","AFN 4,000",پرداخت برای محمد نسیم کرن کار بابت پاین کردن 8 بندل سیخ های گول خریداری شده از شرکت فقیر استیل به تعمیر للندر 6,23-Apr-26,344
,"$632,088 ","$4,615.38 ",,$65.00 ,"AFN 21,000,290","AFN 300,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیر للندر 6,23-Apr-26,345
,"$632,224 ",$135.85 ,,$65.00 ,"AFN 21,009,120","AFN 8,830","پرداخت مصارف روزانه تعمیر للندر 6 توسط حاجی احسان از 21 آپریل الی 27 آپریل 2026 از قبیل خریداری تیل به جنراتور, کریه زرنج, سویچ, گوشت مرغ, گاز و غیره",27-Apr-26,346
,"$632,460 ",$236.31 ,,$65.00 ,"AFN 21,024,480","AFN 15,360","پرداخت مصارف روزانه تعمیر للندر 6 توسط حاجی احسان از 21 آپریل الی 27 آپریل 2026 از قبیل خریداری آب, مارکر, تیل, پل برش, فیوز و غیره",27-Apr-26,347
,"$632,818 ",$357.69 ,,$65.00 ,"AFN 21,047,730","AFN 23,250","پرداخت مصارف روزانه تعمیر للندر 6 توسط حاجی احسان از 21 آپریل الی 27 آپریل 2026 از قبیل خریداری پل, جالی, تیل دیزل, پرداخت به ترافیک, گوشت و غیره",27-Apr-26,348
,"$632,953 ",$135.23 ,,$65.00 ,"AFN 21,056,520","AFN 8,790","پرداخت مصارف روزانه تعمیر للندر 6 توسط حاجی احسان از 21 آپریل الی 27 آپریل 2026 از قبیل خریداری لور, گوشت, ویبراتور, پرداخت به گلکار و کاریگر و غیره",27-Apr-26,349
,"$633,083 ",$129.54 ,,$65.00 ,"AFN 21,064,940","AFN 8,420","پرداخت مصارف روزانه تعمیر للندر 6 توسط حاجی احسان از 21 آپریل الی 27 آپریل 2026 از قبیل خریداری مبلایل, رنگ روغنی, لور, تیل, فلتر دیزل, پرزه جنراتور و غیره",27-Apr-26,350
,"$633,126 ",$43.08 ,,$65.00 ,"AFN 21,067,740","AFN 2,800",پراخت برای مبلایل تبدیلی و فلتر مبلایل به موتر هایلکس بابت تعمیرللندر 6,29-Apr-26,351
,"$633,285 ",$158.63 ,,$64.30 ,"AFN 21,077,940","AFN 10,200",خریداری سمنت ایرانی و انتقال آن از تعمیر للندر 5 به تعمیر للندر 6,28-Apr-26,352
,"$634,385 ","$1,100.00 ","$1,100 ",$64.30 ,"AFN 21,077,940",AFN 0,پرداخت برای شرکت هرات نت و بولت بابت خریداری سیم جستی 1.5 ملی به تعمیر للندر 6,30-Apr-26,353
